Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
928,Lily,Lily020909,that one and that one .,Lily,2404.043,2405.788,[],[1|2|DET] [2|0|ROOT] [3|2|CONJ] [4|5|DET] [5|3|COORD 6|2|PUNCT],[pro:dem|that] [pro:indef|one] [coord|and] [pro:dem|that] [pro:indef|one .],,,,,,,,,,LilyofLily_Lily020909_928
929,Mother,Lily020909,okay .,Lily,2405.788,2406.81,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020909_929
930,Lily,Lily020909,xxx all the way { on (?) } .,Lily,2406.81,2410.323,[],[] [1|0|INCROOT] [2|1|PUNCT] [3|2|OBJ] [4|3|NJCT 5|2|PUNCT],[] [post|all] [0det|the] [n|way] [prep|on .],,,,,,,,,,LilyofLily_Lily020909_930
931,Mother,Lily020909,yeah .,Lily,2410.323,2411.18,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofLily_Lily020909_931
932,Mother,Lily020909,ya:y .,Lily,2411.18,2418.84,[],[1|0|INCROOT 2|1|PUNCT],[co|yay .],,,,,,,,,,MotherofLily_Lily020909_932
933,Mother,Lily020909,what instrument do you think you like best ?,Lily,2418.84,2421.718,[],[1|2|MOD] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|XCOMP] [6|7|SUBJ] [7|5|COMP] [8|7|JCT 9|3|PUNCT],[pro:int|what] [n|instrument] [v|do] [pro:per|you] [v|think] [pro:per|you] [v|like] [adj|good&SP ?],,,,,,,,,,MotherofLily_Lily020909_933
934,Lily,Lily020909,"I like the , I like this one .",Lily,2421.718,2424.943,[],[1|2|SUBJ] [2|0|ROOT] [3|6|DET 4|3|LP] [5|6|SUBJ] [6|2|COMP] [7|8|DET] [8|6|OBJ 9|2|PUNCT],[pro:sub|I] [v|like] [det:art|the cm|cm] [pro:sub|I] [v|like] [pro:dem|this] [pro:indef|one .],,,,,,,,,,LilyofLily_Lily020909_934
935,Mother,Lily020909,you like the flute ?,Lily,2424.943,2426.17,[],[1|0|INCROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|PUNCT],[pro:per|you] [conj|like] [det:art|the] [n|flute ?],,,,,,,,,,MotherofLily_Lily020909_935
936,Lily,Lily020909,yeah .,Lily,2426.17,2443.636,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020909_936
937,Mother,Lily020909,"yeah , that's a nice one .",Lily,0.0,0.0,[],[1|4|LINK 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|PRED 8|4|PUNCT],[co|yeah cm|cm] [pro:dem|that~cop|be&3S] [det:art|a] [adj|nice] [pro:indef|one .],,,,,,,,,,MotherofLily_Lily020909_937
938,Mother,Lily020909,yay .,Lily,2443.638,2476.545,[],[1|0|INCROOT 2|1|PUNCT],[co|yay .],,,,,,,,,,MotherofLily_Lily020909_938
939,Lily,Lily020909,"I like the red and &-uh , and the , and the pink .",Lily,2476.545,2484.88,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|4|CONJ] [6|5|COORD] [7|2|CONJ] [8|7|COORD 9|8|LP] [10|8|CONJ] [11|12|DET] [12|10|COORD 13|2|PUNCT],[pro:sub|I] [v|like] [det:art|the] [n|red] [coord|and] [cm|cm] [coord|and] [det:art|the cm|cm] [coord|and] [det:art|the] [n|pink .],,,,,,,,,,LilyofLily_Lily020909_939
940,Mother,Lily020909,oh .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofLily_Lily020909_940
941,Lily,Lily020909,<be>cause { Daddy (?) } likes the purple and the blue .,Lily,2484.881,2490.241,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|3|CONJ] [7|8|DET] [8|6|COORD 9|3|PUNCT],[conj|because] [n:prop|Daddy] [v|like-3S] [det:art|the] [n|purple] [coord|and] [det:art|the] [n|blue .],,,,,,,,,,LilyofLily_Lily020909_941
942,Mother,Lily020909,oh .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofLily_Lily020909_942
943,Mother,Lily020909,what's the red one ?,Lily,2490.241,2494.58,[],[1|5|LINK 2|5|AUX] [3|4|DET] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT],[pro:int|what~aux|be&3S] [det:art|the] [n|red] [pro:indef|one ?],,,,,,,,,,MotherofLily_Lily020909_943
944,Lily,Lily020909,the harp .,Lily,2494.58,2495.74,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|harp .],,,,,,,,,,LilyofLily_Lily020909_944
945,Mother,Lily020909,ah the harp yes .,Lily,2495.74,2508.66,[],[1|3|COM] [2|3|DET] [3|0|INCROOT] [4|3|COM 5|3|PUNCT],[co|ah] [det:art|the] [n|harp] [co|yes .],,,,,,,,,,MotherofLily_Lily020909_945
946,Mother,Lily020909,"xxx , that's nice drum playing .",Lily,2508.661,2518.53,laughs,[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|5|MOD] [5|3|PRED] [6|5|XMOD 7|3|PUNCT],[cm|cm] [pro:dem|that~cop|be&3S] [adj|nice] [n|drum] [part|play-PRESP .],,,,,,,,,,MotherofLily_Lily020909_946
947,Mother,Lily020909,"xxx , xxx .",Lily,2518.531,2529.175,laughs,[1|0|INCROOT] [2|1|PUNCT],[cm|cm] [.],,,,,,,,,,MotherofLily_Lily020909_947
948,Mother,Lily020909,"would you like some more chocolate milk , honey ?",Lily,2529.175,2560.041,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|7|QUANT] [5|7|QUANT] [6|7|MOD] [7|9|MOD 8|7|LP] [9|3|OBJ 10|3|PUNCT],[mod|will&COND] [pro:per|you] [v|like] [qn|some] [qn|more] [n|chocolate] [n|milk cm|cm] [n|honey ?],,,,,,,,,,MotherofLily_Lily020909_948
949,Mother,Lily020909,hee yay .,Lily,2560.043,2571.275,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|hee] [co|yay .],,,,,,,,,,MotherofLily_Lily020909_949
950,Mother,Lily020909,doo doo doo .,Lily,0.0,0.0,[],[1|3|MOD] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[n|doo] [n|doo] [n|doo .],,,,,,,,,,MotherofLily_Lily020909_950
951,Lily,Lily020909,where's the other one ?,Lily,2571.275,2576.213,[],[1|2|LINK 2|0|ROOT] [3|5|DET] [4|5|QUANT] [5|2|PRED 6|2|PUNCT],[adv:int|where~cop|be&3S] [det:art|the] [qn|other] [pro:indef|one ?],,,,,,,,,,LilyofLily_Lily020909_951
952,Lily,Lily020909,where's xxx .,Lily,2576.213,2578.31,[],[1|2|LINK 2|0|ROOT] [3|2|PUNCT],[adv:int|where~cop|be&3S] [.],,,,,,,,,,LilyofLily_Lily020909_952
953,Lily,Lily020909,xxx .,Lily,2578.31,2579.878,[],[],[],,,,,,,,,,LilyofLily_Lily020909_953
954,Lily,Lily020909,xxx .,Lily,2579.878,2581.773,[],[],[],,,,,,,,,,LilyofLily_Lily020909_954
955,Lily,Lily020909,xxx .,Lily,2581.773,2584.545,[],[],[],,,,,,,,,,LilyofLily_Lily020909_955
956,Lily,Lily020909,xxx .,Lily,2584.545,2588.115,[],[],[],,,,,,,,,,LilyofLily_Lily020909_956
957,Mother,Lily020909,xxx .,Lily,2588.115,2595.141,laughs,[],[],,,,,,,,,,MotherofLily_Lily020909_957
958,Mother,Lily020909,very lovely .,Lily,2595.141,2598.585,[],[1|2|JCT] [2|0|INCROOT 3|2|PUNCT],[adv|very] [adj|love&dn-LY .],,,,,,,,,,MotherofLily_Lily020909_958
959,Lily,Lily020909,oh the violin .,Lily,2607.251,2611.213,[],[1|3|COM] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[co|oh] [det:art|the] [n|violin .],,,,,,,,,,LilyofLily_Lily020909_959
960,Lily,Lily020909,I turn it on .,Lily,2611.213,2627.516,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|JCT 5|2|PUNCT],[pro:sub|I] [v|turn] [pro:per|it] [adv|on .],,,,,,,,,,LilyofLily_Lily020909_960
961,Mother,Lily020909,"oh yes , the violin .",Lily,0.0,0.0,[],[1|5|COM] [2|5|COM 3|2|LP] [4|5|DET] [5|0|INCROOT 6|5|PUNCT],[co|oh] [co|yes cm|cm] [det:art|the] [n|violin .],,,,,,,,,,MotherofLily_Lily020909_961
962,Mother,Lily020909,"ah , lovely .",Lily,2627.518,2629.58,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|ah cm|cm] [adj|love&dn-LY .],,,,,,,,,,MotherofLily_Lily020909_962
963,Mother,Lily020909,"would you like to read another book , Honey ?",Lily,2629.58,2632.081,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|7|QUANT] [7|5|OBJ 8|7|LP] [9|7|ENUM 10|3|PUNCT],[mod|will&COND] [pro:per|you] [v|like] [inf|to] [v|read&ZERO] [qn|another] [n|book cm|cm] [n:prop|Honey ?],,,,,,,,,,MotherofLily_Lily020909_963
964,Lily,Lily020909,yeah .,Lily,2632.081,2632.911,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020909_964
965,Mother,Lily020909,would you like to go pick one out ?,Lily,2632.911,2634.245,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|5|OBJ] [7|6|OBJ] [8|5|JCT 9|3|PUNCT],[mod|will&COND] [pro:per|you] [v|like] [inf|to] [v|go] [v|pick] [det:num|one] [adv|out ?],,,,,,,,,,MotherofLily_Lily020909_965
966,Lily,Lily020909,xxx xxx .,Lily,2634.245,2635.946,[],[],[],,,,,,,,,,LilyofLily_Lily020909_966
967,Mother,Lily020909,ah hah .,Lily,2635.946,2637.378,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|ah] [co|hah .],,,,,,,,,,MotherofLily_Lily020909_967
968,Lily,Lily020909,"I'm all , xxx all tangled up .",Lily,2637.378,2639.771,[],[1|2|SUBJ 2|0|ROOT 3|4|JCT 4|2|LP] [] [5|6|JCT] [6|2|CJCT] [7|6|JCT 8|2|PUNCT],[pro:sub|I~cop|be&1S adv|all cm|cm] [] [adv|all] [v|tangle-PAST] [adv|up .],,,,,,,,,,LilyofLily_Lily020909_968
969,Mother,Lily020909,"oh my gosh , you're right .",Lily,2639.773,2641.98,[],[1|3|COM] [2|3|MOD] [3|7|COM 4|3|LP] [5|7|SUBJ 6|7|AUX] [7|0|INCROOT 8|7|PUNCT],[co|oh] [det:poss|my] [co|gosh cm|cm] [pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily020909_969
970,Mother,Lily020909,"here you go , there's your box .",Lily,2641.98,2644.173,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|LP] [5|6|SUBJ 6|3|COMP] [7|8|MOD] [8|6|PRED 9|3|PUNCT],[adv|here] [pro:per|you] [v|go cm|cm] [pro:exist|there~cop|be&3S] [det:poss|your] [n|box .],,,,,,,,,,MotherofLily_Lily020909_970
971,Lily,Lily020909,where's your box ?,Lily,2644.173,2646.815,[],[1|2|LINK 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT],[adv:int|where~cop|be&3S] [det:poss|your] [n|box ?],,,,,,,,,,LilyofLily_Lily020909_971
972,Mother,Lily020909,my box is right here .,Lily,2646.816,2654.753,[],[1|2|MOD] [2|3|SUBJ] [3|0|ROOT] [4|5|JCT] [5|3|PRED 6|3|PUNCT],[det:poss|my] [n|box] [aux|be&3S] [adv|right] [adv|here .],,,,,,,,,,MotherofLily_Lily020909_972
973,Lily,Lily020909,"xxx , how bout (replacement:replacement:about) Toot and Puddle ?",Lily,2654.753,2657.37,[],[1|0|INCROOT] [2|1|COMP] [3|2|JCT] [4|3|POBJ] [5|4|CONJ] [6|5|COORD 7|1|PUNCT],[cm|cm] [adv:int|how] [prep|about] [n:prop|Toot] [coord|and] [n:prop|Puddle ?],,,,,,,,,,LilyofLily_Lily020909_973
974,Mother,Lily020909,Toot and Puddle ?,Lily,2657.37,2658.858,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD 4|1|PUNCT],[n:prop|Toot] [coord|and] [n:prop|Puddle ?],,,,,,,,,,MotherofLily_Lily020909_974
975,Mother,Lily020909,great .,Lily,2658.858,2660.798,[],[1|0|INCROOT 2|1|PUNCT],[adj|great .],,,,,,,,,,MotherofLily_Lily020909_975
976,Lily,Lily020909,that is one of Daddy that is one of Mommy's favorites .,Lily,2660.798,2668.68,Original Orthography: Da < ddy >[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED] [4|3|NJCT] [5|4|POBJ] [6|7|LINK] [7|5|CMOD] [8|7|PRED] [9|8|NJCT] [10|12|MOD 11|10|POSS] [12|9|POBJ 13|2|PUNCT],[pro:dem|that] [cop|be&3S] [pro:indef|one] [prep|of] [n:prop|Daddy] [pro:rel|that] [aux|be&3S] [pro:indef|one] [prep|of] [n:prop|Mommy~poss|s] [n|favorite-PL .],,,,,,,,,,LilyofLily_Lily020909_976
977,Mother,Lily020909,"it's true , it is , Mommy loves Toot and Puddle .",Lily,0.0,0.0,[],[1|3|SUBJ 2|3|AUX] [3|6|LINK 4|3|LP] [5|6|SUBJ] [6|0|ROOT 7|6|LP] [8|9|SUBJ] [9|6|PRED] [10|9|OBJ] [11|10|CONJ] [12|11|COORD 13|6|PUNCT],[pro:per|it~aux|be&3S] [n|true cm|cm] [pro:per|it] [cop|be&3S cm|cm] [n:prop|Mommy] [v|love-3S] [n:prop|Toot] [coord|and] [n:prop|Puddle .],,,,,,,,,,MotherofLily_Lily020909_977
978,Lily,Lily020909,and I love the goblins .,Lily,2668.68,2673.375,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[coord|and] [pro:sub|I] [v|love] [det:art|the] [n|goblin-PL .],,,,,,,,,,LilyofLily_Lily020909_978
979,Mother,Lily020909,and you love the goblins .,Lily,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[coord|and] [pro:per|you] [v|love] [det:art|the] [n|goblin-PL .],,,,,,,,,,MotherofLily_Lily020909_979
980,Lily,Lily020909,and I love Toot and Puddle too .,Lily,2673.375,2677.12,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|4|CONJ] [6|5|COORD] [7|6|PQ 8|3|PUNCT],[coord|and] [pro:sub|I] [v|love] [n:prop|Toot] [coord|and] [n:prop|Puddle] [post|too .],,,,,,,,,,LilyofLily_Lily020909_980
981,Mother,Lily020909,yes .,Lily,2677.121,2678.678,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofLily_Lily020909_981
982,Mother,Lily020909,"when Puddle came into the kitchen for breakfast , there was a note on the table .",Lily,2678.678,2683.926,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ] [7|3|JCT] [8|7|POBJ 9|8|LP] [10|11|SUBJ] [11|3|COMP] [12|13|DET] [13|11|PRED] [14|13|NJCT] [15|16|DET] [16|14|POBJ 17|3|PUNCT],[conj|when] [n:prop|Puddle] [v|come&PAST] [prep|into] [det:art|the] [n|kitchen] [prep|for] [n|breakfast cm|cm] [adv|there] [cop|be&PAST&13S] [det:art|a] [n|note] [prep|on] [det:art|the] [n|table .],,,,,,,,,,MotherofLily_Lily020909_982
983,Mother,Lily020909,"dear Puds , gone for a walk , be back soon , Toot .",Lily,2683.926,2688.38,[],[1|4|JCT] [2|1|ENUM 3|2|LP] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ 8|4|LP] [9|13|AUX] [10|11|JCT] [11|13|JCT 12|11|LP] [13|4|ENUM 14|4|PUNCT],[adj|dear] [n:prop|Puds cm|cm] [part|go&PASTP] [prep|for] [det:art|a] [n|walk cm|cm] [cop|be] [adv|back] [adv|soon cm|cm] [n:prop|Toot .],,,,,,,,,,MotherofLily_Lily020909_983
984,Mother,Lily020909,"P_S , I'll cut the grass when I get back .",Lily,2688.38,2691.413,[],[1|5|LINK 2|1|LP] [3|5|SUBJ 4|5|AUX] [5|0|ROOT] [6|7|DET] [7|5|OBJ] [8|10|LINK] [9|10|SUBJ] [10|5|CJCT] [11|10|JCT 12|5|PUNCT],[n:prop|P_S cm|cm] [pro:sub|I~mod|will] [v|cut&ZERO] [det:art|the] [n|grass] [conj|when] [pro:sub|I] [v|get] [adv|back .],,,,,,,,,,MotherofLily_Lily020909_984
985,Mother,Lily020909,Puddle cut the grass .,Lily,2691.413,2694.64,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[n:prop|Puddle] [v|cut&ZERO] [det:art|the] [n|grass .],,,,,,,,,,MotherofLily_Lily020909_985
986,Mother,Lily020909,"at lunch+time , there was still no sign of Toot .",Lily,2694.64,2697.845,[],[1|5|JCT] [2|1|POBJ 3|2|LP] [4|5|SUBJ] [5|0|ROOT] [6|5|JCT] [7|8|QUANT] [8|5|PRED] [9|8|NJCT] [10|9|POBJ 11|5|PUNCT],[prep|at] [n|+n|lunch+n|time cm|cm] [adv|there] [cop|be&PAST&13S] [adv|still] [qn|no] [n|sign] [prep|of] [n:prop|Toot .],,,,,,,,,,MotherofLily_Lily020909_986
987,Mother,Lily020909,"maybe he went fishing , Tulip suggested .",Lily,2697.845,2700.591,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|4|LP] [6|7|SUBJ] [7|3|COMP 8|3|PUNCT],[adv|maybe] [pro:sub|he] [v|go&PAST] [n:gerund|fish-PRESP cm|cm] [n:prop|Tulip] [v|suggest-PAST .],,,,,,,,,,MotherofLily_Lily020909_987
988,Mother,Lily020909,"but we always go fishing together , answered Puddle .",Lily,2700.591,2703.55,[],[1|4|LINK] [2|4|SUBJ] [3|4|JCT] [4|0|ROOT] [5|4|OBJ] [6|4|JCT 7|4|LP] [8|4|COMP] [9|8|OBJ 10|4|PUNCT],[conj|but] [pro:sub|we] [adv|always] [v|go] [part|fish-PRESP] [adv|together cm|cm] [v|answer-PAST] [n:prop|Puddle .],,,,,,,,,,MotherofLily_Lily020909_988
989,Mother,Lily020909,"dinnertime came , and Toot still wasn't back .",Lily,2703.55,2707.908,[],[1|2|SUBJ] [2|0|ROOT 3|2|LP] [4|7|LINK] [5|7|SUBJ] [6|7|JCT] [7|2|CJCT 8|7|NEG] [9|7|PRED 10|2|PUNCT],[n|+n|dinner+n|time] [v|come&PAST cm|cm] [coord|and] [n:prop|Toot] [adv|still] [cop|be&PAST&13S~neg|not] [adv|back .],,,,,,,,,,MotherofLily_Lily020909_989
990,Mother,Lily020909,"he never misses dinner , Puddle said .",Lily,2707.908,2710.505,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|3|OBJ 5|4|LP] [6|7|SUBJ] [7|3|COMP 8|3|PUNCT],[pro:sub|he] [adv|never] [v|miss-3S] [n|dinner cm|cm] [n:prop|Puddle] [v|say&PAST .],,,,,,,,,,MotherofLily_Lily020909_990
991,Mother,Lily020909,"oh this is delicious , said Tulip , Toot would love it .",Lily,2710.505,2713.945,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED 5|3|LP] [6|3|PRED] [7|6|OBJ 8|7|LP] [9|11|SUBJ] [10|11|AUX] [11|7|CJCT] [12|11|OBJ 13|3|PUNCT],[co|oh] [pro:dem|this] [cop|be&3S] [adj|delicious cm|cm] [v|say&PAST] [n:prop|Tulip cm|cm] [n:prop|Toot] [mod|will&COND] [v|love] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020909_991
992,Mother,Lily020909,"Toot , Puddle called into the woods .",Lily,2713.946,2717.576,[],[1|4|LINK 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ 8|4|PUNCT],[n:prop|Toot cm|cm] [n:prop|Puddle] [v|call-PAST] [prep|into] [det:art|the] [n|wood-PL .],,,,,,,,,,MotherofLily_Lily020909_992
993,Mother,Lily020909,"is he lost , asked Tulip .",Lily,2717.576,2719.376,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT 4|3|LP] [5|3|COMP] [6|5|OBJ 7|3|PUNCT],[cop|be&3S] [pro:sub|he] [v|lose&PAST cm|cm] [v|ask-PAST] [n:prop|Tulip .],,,,,,,,,,MotherofLily_Lily020909_993
994,Mother,Lily020909,"you can't get lost in your own woods , said Puddle .",Lily,2719.376,2722.475,[],[1|5|SUBJ] [2|5|AUX 3|2|NEG] [4|5|AUX] [5|0|ROOT] [6|5|JCT] [7|9|MOD] [8|9|MOD] [9|6|POBJ 10|5|LP] [11|5|ENUM] [12|11|OBJ 13|5|PUNCT],[pro:per|you] [mod|can~neg|not] [aux|get] [part|lose&PASTP] [prep|in] [det:poss|your] [adj|own] [n|wood-PL cm|cm] [v|say&PAST] [n:prop|Puddle .],,,,,,,,,,MotherofLily_Lily020909_994
995,Mother,Lily020909,"when it grew dark , Puddle really began to worry .",Lily,2722.475,2726.241,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|4|LP] [6|8|SUBJ] [7|8|JCT] [8|3|CJCT] [9|8|JCT] [10|9|POBJ 11|3|PUNCT],[conj|when] [pro:per|it] [v|grow&PAST] [n|dark cm|cm] [n:prop|Puddle] [adv|real&dadj-LY] [v|begin&PAST] [prep|to] [n|worry .],,,,,,,,,,MotherofLily_Lily020909_995
996,Mother,Lily020909,what if Toot tumbled into a hole and couldn't get out ?,Lily,2726.241,2728.946,[],[1|4|LINK] [2|4|LINK] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ] [8|4|CONJ] [9|11|AUX 10|9|NEG] [11|8|COORD] [12|11|JCT 13|4|PUNCT],[pro:int|what] [conj|if] [n:prop|Toot] [v|tumble-PAST] [prep|into] [det:art|a] [n|hole] [coord|and] [mod|could~neg|not] [v|get] [adv|out ?],,,,,,,,,,MotherofLily_Lily020909_996
997,Lily,Lily020909,who's that ?,Lily,2728.946,2729.916,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who~cop|be&3S] [pro:dem|that ?],,,,,,,,,,LilyofLily_Lily020909_997
998,Mother,Lily020909,"well Pudd<le> , Puddle's (replacement:replacement:Puddle is) imagining that Toot is stuck in a hole .",Lily,2729.916,2733.743,[],[1|6|COM] [2|6|JCT 3|2|LP] [4|6|SUBJ 5|6|AUX] [6|0|ROOT] [7|10|LINK] [8|10|SUBJ] [9|10|AUX] [10|6|COMP] [11|10|JCT] [12|13|DET] [13|11|POBJ 14|6|PUNCT],[co|well] [n:prop|Puddle cm|cm] [n:prop|Puddle aux|be&3S] [part|imagine-PRESP] [pro:rel|that] [n:prop|Toot] [aux|be&3S] [part|stick&PASTP] [prep|in] [det:art|a] [n|hole .],,,,,,,,,,MotherofLily_Lily020909_998
999,Lily,Lily020909,who's that ?,Lily,2733.743,2736.511,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who~cop|be&3S] [pro:dem|that ?],,,,,,,,,,LilyofLily_Lily020909_999
1000,Mother,Lily020909,that's Toot .,Lily,2736.511,2737.585,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that~cop|be&3S] [n:prop|Toot .],,,,,,,,,,MotherofLily_Lily020909_1000
1001,Mother,Lily020909,"but he's not really in a hole , Puddle's (replacement:replacement:Puddle is) just thinking about it .",Lily,2737.585,2740.393,[],[1|5|LINK] [2|5|SUBJ 3|5|AUX] [4|3|NEG] [5|13|JCT] [6|5|JCT] [7|8|DET] [8|6|POBJ 9|5|LP] [10|13|SUBJ 11|13|AUX] [12|13|JCT] [13|0|ROOT] [14|13|JCT] [15|14|POBJ 16|13|PUNCT],[conj|but] [pro:sub|he~aux|be&3S] [neg|not] [adv|real&dadj-LY] [prep|in] [det:art|a] [n|hole cm|cm] [n:prop|Puddle aux|be&3S] [adv|just] [part|think-PRESP] [prep|about] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020909_1001
1002,Lily,Lily020909,yeah .,Lily,2740.393,2741.73,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020909_1002
1003,Mother,Lily020909,mhm .,Lily,2741.73,2742.345,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofLily_Lily020909_1003
1004,Mother,Lily020909,"or worse , Puddle thought , something much worse .",Lily,2742.346,2746.315,[],[1|5|LINK] [2|5|MOD 3|2|LP] [4|5|MOD] [5|0|ROOT 6|5|LP] [7|5|ENUM] [8|9|JCT] [9|7|PRED 10|5|PUNCT],[coord|or] [adj|bad&CP cm|cm] [n:prop|Puddle] [n|thought cm|cm] [pro:indef|something] [adv|much] [adj|bad&CP .],,,,,,,,,,MotherofLily_Lily020909_1004
1005,Mother,Lily020909,xxx .,Lily,2746.315,2748.455,gasps,[],[],,,,,,,,,,MotherofLily_Lily020909_1005
1006,Lily,Lily020909,something even worse .,Lily,2748.455,2753.316,[],[1|0|INCROOT] [2|3|JCT] [3|1|PRED 4|1|PUNCT],[pro:indef|something] [adv|even] [adj|bad&CP .],,,,,,,,,,LilyofLily_Lily020909_1006
1007,Mother,Lily020909,what do you see ?,Lily,0.0,0.0,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [v|see ?],,,,,,,,,,MotherofLily_Lily020909_1007
1008,Lily,Lily020909,worse .,Lily,2753.316,2754.45,[],[1|0|INCROOT 2|1|PUNCT],[adj|bad&CP .],,,,,,,,,,LilyofLily_Lily020909_1008
1009,Lily,Lily020909,it's wolves .,Lily,2754.45,2758.258,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|it~aux|be&3S] [n|wolf-PL .],,,,,,,,,,LilyofLily_Lily020909_1009
1010,Mother,Lily020909,"wolves , oh my gosh .",Lily,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|5|COM] [4|5|MOD] [5|1|ENUM 6|1|PUNCT],[n|wolf-PL cm|cm] [co|oh] [det:poss|my] [co|gosh .],,,,,,,,,,MotherofLily_Lily020909_1010
1011,Mother,Lily020909,"I better go search for him , Puddle decided .",Lily,0.0,0.0,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|5|POBJ 7|3|LP] [8|9|SUBJ] [9|3|CJCT 10|3|PUNCT],[pro:sub|I] [adv|good&CP] [v|go] [n|search] [prep|for] [pro:obj|him cm|cm] [n:prop|Puddle] [v|decide-PAST .],,,,,,,,,,MotherofLily_Lily020909_1011
1012,Lily,Lily020909,wolves .,Lily,2758.258,2762.845,[],[1|0|INCROOT 2|1|PUNCT],[n|wolf-PL .],,,,,,,,,,LilyofLily_Lily020909_1012
