Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1003,Alex,Alex020523,for the yyy ?,Alex,2511.181,2512.705,[],[1|0|INCROOT] [2|3|DET] [3|1|PUNCT],[conj|for] [det:art|the] [?],,,,,,,,,,AlexofAlex_Alex020523_1003
1004,Alex,Alex020523,for the yyy ?,Alex,2512.705,2513.975,[],[1|0|INCROOT] [2|3|DET] [3|1|PUNCT],[conj|for] [det:art|the] [?],,,,,,,,,,AlexofAlex_Alex020523_1004
1005,Alex,Alex020523,Mommy cook .,Alex,2513.975,2515.508,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[n:prop|Mommy] [n|cook .],,,,,,,,,,AlexofAlex_Alex020523_1005
1006,Alex,Alex020523,Mommy cook .,Alex,2515.508,2517.238,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[n:prop|Mommy] [n|cook .],,,,,,,,,,AlexofAlex_Alex020523_1006
1007,Mother,Alex020523,I'm trying to .,Alex,0.0,0.0,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:sub|I~aux|be&1S] [part|try-PRESP] [inf|to .],,,,,,,,,,MotherofAlex_Alex020523_1007
1008,Alex,Alex020523,cook .,Alex,2517.238,2517.881,[],[1|0|INCROOT 2|1|PUNCT],[n|cook .],,,,,,,,,,AlexofAlex_Alex020523_1008
1009,Alex,Alex020523,Mommy cook .,Alex,2517.881,2518.905,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[n:prop|Mommy] [n|cook .],,,,,,,,,,AlexofAlex_Alex020523_1009
1010,Mother,Alex020523,yeah .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofAlex_Alex020523_1010
1011,Mother,Alex020523,so now we have_to clean .,Alex,2518.905,2520.745,[],[1|5|COM] [2|5|JCT] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT 6|5|PUNCT],[co|so] [adv|now] [pro:sub|we] [mod:aux|have_to] [v|clean .],,,,,,,,,,MotherofAlex_Alex020523_1011
1012,Alex,Alex020523,clean .,Alex,2520.746,2524.038,[],[1|0|INCROOT 2|1|PUNCT],[adj|clean .],,,,,,,,,,AlexofAlex_Alex020523_1012
1013,Mother,Alex020523,now we have_to clean up all this mess .,Alex,0.0,0.0,[],[1|4|JCT] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|8|QUANT] [7|8|DET] [8|4|JCT 9|4|PUNCT],[adv|now] [pro:sub|we] [mod:aux|have_to] [v|clean] [adv|up] [qn|all] [pro:dem|this] [n|mess .],,,,,,,,,,MotherofAlex_Alex020523_1013
1014,Alex,Alex020523,{ the (?) } mess .,Alex,2524.038,2525.176,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|mess .],,,,,,,,,,AlexofAlex_Alex020523_1014
1015,Mother,Alex020523,okay .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofAlex_Alex020523_1015
1016,Alex,Alex020523,yyy cookies .,Alex,2525.176,2526.84,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|cookie-PL .],,,,,,,,,,AlexofAlex_Alex020523_1016
1017,Mother,Alex020523,"xxx they have_to cook , they're not quite ready .",Alex,2526.84,2529.648,[],[] [1|3|SUBJ] [2|3|AUX] [3|0|ROOT 4|3|LP] [5|8|SUBJ 6|8|AUX] [7|6|NEG] [8|3|JCT] [9|8|PRED 10|3|PUNCT],[] [pro:sub|they] [mod:aux|have_to] [v|cook cm|cm] [pro:sub|they~aux|be&PRES] [neg|not] [adv|quite] [adj|ready .],,,,,,,,,,MotherofAlex_Alex020523_1017
1018,Alex,Alex020523,cook .,Alex,2529.648,2530.428,[],[1|0|INCROOT 2|1|PUNCT],[n|cook .],,,,,,,,,,AlexofAlex_Alex020523_1018
1019,Mother,Alex020523,now this is (t:t:interruption),Alex,0.0,0.0,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv|now] [pro:dem|this] [cop|be&3S (mt:interruption)],,,,,,,,,,MotherofAlex_Alex020523_1019
1020,Alex,Alex020523,a cookie .,Alex,2530.428,2531.643,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|cookie .],,,,,,,,,,AlexofAlex_Alex020523_1020
1021,Mother,Alex020523,this is the hot remember ?,Alex,2531.643,2533.97,[],[1|2|SUBJ] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED 6|2|PUNCT],[pro:dem|this] [cop|be&3S] [det:art|the] [adj|hot] [v|remember ?],,,,,,,,,,MotherofAlex_Alex020523_1021
1022,Mother,Alex020523,ne:ver touch the hot .,Alex,2533.97,2537.105,[],[1|2|JCT] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[adv|never] [v|touch] [det:art|the] [adj|hot .],,,,,,,,,,MotherofAlex_Alex020523_1022
1023,Alex,Alex020523,don't touch hot .,Alex,2537.105,2539.97,[],[1|3|AUX 2|1|NEG] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[mod|do~neg|not] [v|touch] [adj|hot .],,,,,,,,,,AlexofAlex_Alex020523_1023
1024,Mother,Alex020523,xxx the timer .,Alex,0.0,0.0,[],[] [1|2|DET] [2|0|INCROOT 3|2|PUNCT],[] [det:art|the] [n|time&dv-AGT .],,,,,,,,,,MotherofAlex_Alex020523_1024
1025,Alex,Alex020523,yum yum xxx .,Alex,2539.968,2543.143,[],[1|2|COM] [2|0|INCROOT] [3|2|PUNCT],[co|yum] [n|yum] [.],,,,,,,,,,AlexofAlex_Alex020523_1025
1026,Mother,Alex020523,you gonna help me with the dishes ?,Alex,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|7|DET] [7|5|POBJ 8|3|PUNCT],[pro:per|you] [mod:aux|gonna] [v|help] [pro:obj|me] [prep|with] [det:art|the] [n|dish-PL ?],,,,,,,,,,MotherofAlex_Alex020523_1026
1027,Alex,Alex020523,yyy dishes .,Alex,2543.143,2544.585,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|dish-PL .],,,,,,,,,,AlexofAlex_Alex020523_1027
1028,Mother,Alex020523,okay .,Alex,2544.585,2545.343,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofAlex_Alex020523_1028
1029,Alex,Alex020523,xxx yyy .,Alex,2545.343,2549.138,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_1029
1030,Alex,Alex020523,xxx .,Alex,2549.138,2551.74,CHI laughs,[],[],,,,,,,,,,AlexofAlex_Alex020523_1030
1031,Mother,Alex020523,okay get off your bench and Mommy (t:t:self interruption),Alex,2551.738,2556.246,[],[1|2|COM] [2|0|ROOT] [3|2|JCT] [4|5|MOD] [5|3|POBJ] [6|2|CONJ] [7|6|COORD 8|2|PUNCT],[co|okay] [v|get] [prep|off] [det:poss|your] [n|bench] [coord|and] [n:prop|Mommy (mt:self interruption)],,,,,,,,,,MotherofAlex_Alex020523_1031
1032,Mother,Alex020523,let Mommy open the dishwasher .,Alex,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[v|let&ZERO] [n:prop|Mommy] [v|open] [det:art|the] [n|+n|dish+n|washer .],,,,,,,,,,MotherofAlex_Alex020523_1032
1033,Mother,Alex020523,cmon (replacement:replacement:come on) let's clean up our mess .,Alex,0.0,0.0,[],[1|0|ROOT 2|1|JCT] [3|1|COMP 4|3|OBJ] [5|3|XCOMP] [6|5|JCT] [7|8|MOD] [8|6|POBJ 9|1|PUNCT],[v|come adv|on] [v|let~pro:obj|us] [v|clean] [prep|up] [det:poss|our] [n|mess .],,,,,,,,,,MotherofAlex_Alex020523_1033
1034,Mother,Alex020523,cuz (replacement:replacement:because) we have things to do today we have errands to run .,Alex,2556.248,2559.518,CHI laughs,[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|INF] [6|3|XCOMP] [7|9|JCT] [8|9|SUBJ] [9|6|COMP] [10|9|OBJ] [11|12|INF] [12|10|XCOMP 13|3|PUNCT],[conj|because] [pro:sub|we] [v|have] [n|thing-PL] [inf|to] [v|do] [adv:tem|today] [pro:sub|we] [v|have] [n|errand-PL] [inf|to] [v|run .],,,,,,,,,,MotherofAlex_Alex020523_1034
1035,Alex,Alex020523,get it open Mommy .,Alex,2559.518,2561.308,[],[1|0|ROOT 2|3|SUBJ] [3|1|COMP] [4|3|OBJ 5|1|PUNCT],[v|get pro:per|it] [v|open] [n:prop|Mommy .],,,,,,,,,,AlexofAlex_Alex020523_1035
1036,Alex,Alex020523,Mommy open .,Alex,2561.308,2564.238,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[n:prop|Mommy] [v|open .],,,,,,,,,,AlexofAlex_Alex020523_1036
1037,Mother,Alex020523,alright .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|alright .],,,,,,,,,,MotherofAlex_Alex020523_1037
1038,Alex,Alex020523,Mommy open !,Alex,2564.238,2566.365,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[n:prop|Mommy] [v|open !],,,,,,,,,,AlexofAlex_Alex020523_1038
1039,Mother,Alex020523,careful .,Alex,2566.363,2567.168,[],[1|0|INCROOT 2|1|PUNCT],[co|careful .],,,,,,,,,,MotherofAlex_Alex020523_1039
1040,Mother,Alex020523,let's put this away .,Alex,2567.168,2578.255,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|OBJ] [5|3|JCT 6|1|PUNCT],[v|let~pro:obj|us] [v|put&ZERO] [pro:dem|this] [adv|away .],,,,,,,,,,MotherofAlex_Alex020523_1040
1041,Mother,Alex020523,okay will you help me please ?,Alex,2578.255,2581.68,[],[1|4|COM] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|4|COM 7|4|PUNCT],[co|okay] [mod|will] [pro:per|you] [v|help] [pro:obj|me] [co|please ?],,,,,,,,,,MotherofAlex_Alex020523_1041
1042,Mother,Alex020523,what are you doing ?,Alex,2581.68,2584.011,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:int|what] [aux|be&PRES] [pro:per|you] [part|do-PRESP ?],,,,,,,,,,MotherofAlex_Alex020523_1042
1043,Alex,Alex020523,I already had a bite .,Alex,2584.011,2585.75,[],[1|3|SUBJ] [2|3|JCT 3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[pro:sub|I] [adv|already v|have&PAST] [det:art|a] [n|bite .],,,,,,,,,,AlexofAlex_Alex020523_1043
1044,Mother,Alex020523,"I know you took a bite , how did you open that ?",Alex,2585.75,2587.91,[],[1|2|SUBJ] [2|0|ROOT] [3|4|SUBJ] [4|2|COMP] [5|6|DET] [6|4|OBJ 7|6|LP] [8|12|LINK] [9|11|AUX] [10|11|SUBJ] [11|12|MOD] [12|4|JCT 13|2|PUNCT],[pro:sub|I] [v|know] [pro:per|you] [v|take&PAST] [det:art|a] [n|bite cm|cm] [adv:int|how] [mod|do&PAST] [pro:per|you] [adj|open] [pro:dem|that ?],,,,,,,,,,MotherofAlex_Alex020523_1044
1045,Mother,Alex020523,can you come here and help me ?,Alex,2587.91,2600.665,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|3|CONJ] [6|5|COORD] [7|6|OBJ 8|3|PUNCT],[mod|can] [pro:per|you] [v|come] [adv|here] [coord|and] [v|help] [pro:obj|me ?],,,,,,,,,,MotherofAlex_Alex020523_1045
1046,Alex,Alex020523,what's that ?,Alex,2600.665,2602.585,[],[1|2|SUBJ 2|0|ROOT 3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1046
1047,Mother,Alex020523,oh that is a big white spoon .,Alex,0.0,0.0,[],[1|0|INCROOT] [2|3|LINK] [3|1|CMOD] [4|7|DET] [5|7|MOD] [6|7|MOD] [7|3|PRED 8|1|PUNCT],[co|oh] [pro:rel|that] [cop|be&3S] [det:art|a] [adj|big] [adj|white] [n|spoon .],,,,,,,,,,MotherofAlex_Alex020523_1047
1048,Alex,Alex020523,what's that ?,Alex,2602.585,2605.25,[],[1|2|SUBJ 2|0|ROOT 3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1048
1049,Mother,Alex020523,that is a ladle .,Alex,2605.25,2606.921,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[pro:dem|that] [cop|be&3S] [det:art|a] [n|ladle .],,,,,,,,,,MotherofAlex_Alex020523_1049
1050,Alex,Alex020523,what's that ?,Alex,2606.921,2607.831,[],[1|2|SUBJ 2|0|ROOT 3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1050
1051,Mother,Alex020523,little fork .,Alex,2607.831,2609.861,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|little] [n|fork .],,,,,,,,,,MotherofAlex_Alex020523_1051
1052,Alex,Alex020523,what's that ?,Alex,2609.861,2611.315,[],[1|2|SUBJ 2|0|ROOT 3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1052
1053,Mother,Alex020523,spoon .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|spoon .],,,,,,,,,,MotherofAlex_Alex020523_1053
1054,Alex,Alex020523,that ?,Alex,2611.315,2613.506,[],[1|0|INCROOT 2|1|PUNCT],[pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1054
1055,Mother,Alex020523,small spoon .,Alex,0.0,0.0,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|small] [n|spoon .],,,,,,,,,,MotherofAlex_Alex020523_1055
1056,Alex,Alex020523,that ?,Alex,2613.508,2615.528,[],[1|0|INCROOT 2|1|PUNCT],[pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1056
1057,Mother,Alex020523,large fork .,Alex,0.0,0.0,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|large] [n|fork .],,,,,,,,,,MotherofAlex_Alex020523_1057
1058,Alex,Alex020523,that ?,Alex,2615.528,2617.388,[],[1|0|INCROOT 2|1|PUNCT],[pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1058
1059,Mother,Alex020523,large fork .,Alex,0.0,0.0,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|large] [n|fork .],,,,,,,,,,MotherofAlex_Alex020523_1059
1060,Alex,Alex020523,that ?,Alex,2617.388,2618.928,[],[1|0|INCROOT 2|1|PUNCT],[pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1060
1061,Mother,Alex020523,Alex's fork .,Alex,2618.928,2620.845,[],[1|3|MOD 2|1|POSS] [3|0|INCROOT 4|3|PUNCT],[n:prop|Alex~poss|s] [n|fork .],,,,,,,,,,MotherofAlex_Alex020523_1061
1062,Alex,Alex020523,what's that ?,Alex,2620.845,2623.261,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1062
1063,Mother,Alex020523,Alex's spoon .,Alex,0.0,0.0,[],[1|3|MOD 2|1|POSS] [3|0|INCROOT 4|3|PUNCT],[n:prop|Alex~poss|s] [n|spoon .],,,,,,,,,,MotherofAlex_Alex020523_1063
1064,Alex,Alex020523,that ?,Alex,2623.261,2623.993,[],[1|0|INCROOT 2|1|PUNCT],[pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1064
1065,Mother,Alex020523,large fork .,Alex,2623.993,2625.435,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|large] [n|fork .],,,,,,,,,,MotherofAlex_Alex020523_1065
1066,Alex,Alex020523,what's that ?,Alex,2625.435,2626.386,[],[1|2|SUBJ 2|0|ROOT 3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1066
1067,Mother,Alex020523,small fork .,Alex,2626.386,2627.541,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|small] [n|fork .],,,,,,,,,,MotherofAlex_Alex020523_1067
1068,Alex,Alex020523,that ?,Alex,2627.541,2628.141,[],[1|0|INCROOT 2|1|PUNCT],[pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1068
1069,Mother,Alex020523,slotted spoon .,Alex,2628.141,2629.443,[],[1|0|INCROOT] [2|1|OBJ 3|1|PUNCT],[part|slot-PASTP] [n|spoon .],,,,,,,,,,MotherofAlex_Alex020523_1069
1070,Alex,Alex020523,that ?,Alex,2629.443,2630.178,[],[1|0|INCROOT 2|1|PUNCT],[pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1070
1071,Mother,Alex020523,small fork .,Alex,2630.178,2631.77,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|small] [n|fork .],,,,,,,,,,MotherofAlex_Alex020523_1071
1072,Alex,Alex020523,what's that ?,Alex,2631.77,2632.88,[],[1|2|SUBJ 2|0|ROOT 3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020523_1072
1073,Mother,Alex020523,what is that ?,Alex,2632.88,2633.99,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what] [cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofAlex_Alex020523_1073
1074,Alex,Alex020523,a spoon yyy .,Alex,2633.99,2636.683,[],[1|2|DET] [2|0|INCROOT] [3|2|PUNCT],[det:art|a] [n|spoon] [.],,,,,,,,,,AlexofAlex_Alex020523_1074
1075,Mother,Alex020523,what is this ?,Alex,2636.683,2637.806,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what] [cop|be&3S] [pro:dem|this ?],,,,,,,,,,MotherofAlex_Alex020523_1075
1076,Alex,Alex020523,spoon .,Alex,2637.806,2638.746,[],[1|0|INCROOT 2|1|PUNCT],[n|spoon .],,,,,,,,,,AlexofAlex_Alex020523_1076
1077,Mother,Alex020523,right .,Alex,2638.746,2639.416,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofAlex_Alex020523_1077
1078,Alex,Alex020523,yyy .,Alex,2639.416,2639.878,d@l very faint[],[],[],,,,,,,,,,AlexofAlex_Alex020523_1078
1079,Mother,Alex020523,what's this one ?,Alex,2639.878,2640.681,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofAlex_Alex020523_1079
1080,Alex,Alex020523,small fork .,Alex,2640.681,2643.463,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|small] [n|fork .],,,,,,,,,,AlexofAlex_Alex020523_1080
1081,Mother,Alex020523,small fork .,Alex,0.0,0.0,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|small] [n|fork .],,,,,,,,,,MotherofAlex_Alex020523_1081
1082,Mother,Alex020523,what's this one ?,Alex,2643.463,2644.705,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofAlex_Alex020523_1082
1083,Alex,Alex020523,yyy .,Alex,2644.705,2645.296,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_1083
1084,Mother,Alex020523,butter knife .,Alex,2645.296,2646.248,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|butter] [n|knife .],,,,,,,,,,MotherofAlex_Alex020523_1084
1085,Mother,Alex020523,what's this one ?,Alex,2646.248,2647.573,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofAlex_Alex020523_1085
1086,Alex,Alex020523,small spoon .,Alex,2647.573,2649.698,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|small] [n|spoon .],,,,,,,,,,AlexofAlex_Alex020523_1086
1087,Mother,Alex020523,small spoon .,Alex,0.0,0.0,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|small] [n|spoon .],,,,,,,,,,MotherofAlex_Alex020523_1087
1088,Alex,Alex020523,xxx .,Alex,2649.696,2651.991,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_1088
1089,Mother,Alex020523,no that's a big pot I'll get that .,Alex,0.0,0.0,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|PRED] [7|9|SUBJ 8|9|AUX] [9|6|CMOD] [10|9|PRED 11|3|PUNCT],[co|no] [pro:dem|that~cop|be&3S] [det:art|a] [adj|big] [n|pot] [pro:sub|I~mod|will] [aux|get] [pro:dem|that .],,,,,,,,,,MotherofAlex_Alex020523_1089
1090,Alex,Alex020523,yyy yyy .,Alex,2651.991,2654.24,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_1090
1091,Mother,Alex020523,what's this ?,Alex,2654.24,2655.25,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,MotherofAlex_Alex020523_1091
1092,Alex,Alex020523,spoon .,Alex,2655.25,2656.33,[],[1|0|INCROOT 2|1|PUNCT],[n|spoon .],,,,,,,,,,AlexofAlex_Alex020523_1092
1093,Mother,Alex020523,what size ?,Alex,2656.33,2657.37,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[pro:int|what] [n|size ?],,,,,,,,,,MotherofAlex_Alex020523_1093
1094,Alex,Alex020523,yyy .,Alex,2657.37,2660.243,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_1094
1095,Mother,Alex020523,"small: , oh what's this one ?",Alex,0.0,0.0,[],[1|5|SUBJ 2|1|LP] [3|5|COM] [4|5|SUBJ 5|0|ROOT] [6|7|DET] [7|5|PRED 8|5|PUNCT],[adj|small cm|cm] [co|oh] [pro:int|what~cop|be&3S] [pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofAlex_Alex020523_1095
1096,Alex,Alex020523,spoon .,Alex,2660.243,2662.243,[],[1|0|INCROOT 2|1|PUNCT],[n|spoon .],,,,,,,,,,AlexofAlex_Alex020523_1096
1097,Mother,Alex020523,that's a big spoon .,Alex,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED 6|2|PUNCT],[pro:dem|that~cop|be&3S] [det:art|a] [adj|big] [n|spoon .],,,,,,,,,,MotherofAlex_Alex020523_1097
1098,Alex,Alex020523,{ that's (?) } a big spoon .,Alex,2662.243,2668.728,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED 6|2|PUNCT],[pro:dem|that~cop|be&3S] [det:art|a] [adj|big] [n|spoon .],,,,,,,,,,AlexofAlex_Alex020523_1098
1099,Mother,Alex020523,alright don't lean on the door cuz (replacement:replacement:because) you might break it .,Alex,0.0,0.0,[],[1|4|COM] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ] [8|11|LINK] [9|11|SUBJ] [10|11|AUX] [11|4|CJCT] [12|11|OBJ 13|4|PUNCT],[co|alright] [mod|do~neg|not] [v|lean] [prep|on] [det:art|the] [n|door] [conj|because] [pro:per|you] [mod|might] [v|break] [pro:per|it .],,,,,,,,,,MotherofAlex_Alex020523_1099
1100,Mother,Alex020523,throw that away honey .,Alex,2668.726,2670.991,[],[1|0|ROOT] [2|4|DET] [3|4|JCT] [4|1|OBJ 5|1|PUNCT],[v|throw] [pro:dem|that] [adv|away] [n|honey .],,,,,,,,,,MotherofAlex_Alex020523_1100
1101,Mother,Alex020523,throw that out .,Alex,2670.99,2679.028,[],[1|0|ROOT] [2|1|OBJ] [3|1|JCT 4|1|PUNCT],[v|throw] [pro:dem|that] [adv|out .],,,,,,,,,,MotherofAlex_Alex020523_1101
1102,Mother,Alex020523,thank you .,Alex,2679.028,2700.325,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,MotherofAlex_Alex020523_1102
1103,Mother,Alex020523,what are you doing ?,Alex,2700.325,2701.515,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:int|what] [aux|be&PRES] [pro:per|you] [part|do-PRESP ?],,,,,,,,,,MotherofAlex_Alex020523_1103
1104,Alex,Alex020523,going through the door .,Alex,2701.516,2703.048,[],[1|0|INCROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|PUNCT],[part|go-PRESP] [prep|through] [det:art|the] [n|door .],,,,,,,,,,AlexofAlex_Alex020523_1104
1105,Mother,Alex020523,okay excuse me .,Alex,2703.048,2704.37,[],[1|2|COM] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[co|okay] [v|excuse] [pro:obj|me .],,,,,,,,,,MotherofAlex_Alex020523_1105
1106,Mother,Alex020523,careful .,Alex,2704.371,2719.951,[],[1|0|INCROOT 2|1|PUNCT],[co|careful .],,,,,,,,,,MotherofAlex_Alex020523_1106
1107,Mother,Alex020523,Alex .,Alex,2719.953,2721.205,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Alex .],,,,,,,,,,MotherofAlex_Alex020523_1107
1108,CameraOperator,Alex020523,thank you: .,Alex,2721.206,2724.773,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,CameraOperatorofAlex_Alex020523_1108
1109,Alex,Alex020523,"a bite , a bite .",Alex,2724.773,2730.436,[],[1|2|DET] [2|0|INCROOT 3|2|LP] [4|5|DET] [5|2|ENUM 6|2|PUNCT],[det:art|a] [n|bite cm|cm] [det:art|a] [n|bite .],,,,,,,,,,AlexofAlex_Alex020523_1109
1110,Alex,Alex020523,a bite .,Alex,2730.438,2732.373,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|bite .],,,,,,,,,,AlexofAlex_Alex020523_1110
1111,CameraOperator,Alex020523,you took a bite ?,Alex,2732.373,2735.305,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[pro:per|you] [v|take&PAST] [det:art|a] [n|bite ?],,,,,,,,,,CameraOperatorofAlex_Alex020523_1111
1112,Mother,Alex020523,close that mouth .,Alex,2735.305,2738.515,CHI and MOT laugh,[1|3|MOD] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[adj|close] [pro:dem|that] [n|mouth .],,,,,,,,,,MotherofAlex_Alex020523_1112
