Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
125,Mother,Violet030600,<o>kay and then I gotta use the phone for a minute after this okay ?,Violet,276.596,280.078,[],[1|6|COM] [2|6|LINK] [3|6|JCT] [4|6|SUBJ] [5|6|AUX] [6|0|ROOT] [7|8|DET] [8|6|OBJ] [9|6|JCT] [10|11|DET] [11|9|POBJ] [12|6|JCT] [13|14|DET] [14|12|POBJ 15|6|PUNCT],[co|okay] [coord|and] [adv:tem|then] [pro:sub|I] [mod:aux|gotta] [v|use] [det:art|the] [n|phone] [prep|for] [det:art|a] [n|minute] [prep|after] [pro:dem|this] [adj|okay ?],,,,,,,,,,MotherofViolet_Violet030600_125
126,Mother,Violet030600,no Easter bunny ?,Violet,280.078,282.56,[],[1|3|COM] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[co|no] [n:prop|Easter] [n|bunny ?],,,,,,,,,,MotherofViolet_Violet030600_126
127,Mother,Violet030600,"Minnie snoozed under the old oak tree , Moo colored Easter eggs .",Violet,282.56,286.83,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|7|DET] [5|6|MOD] [6|7|MOD] [7|3|POBJ 8|2|LP] [9|10|SUBJ] [10|2|CJCT] [11|12|MOD] [12|10|OBJ 13|2|PUNCT],[n:prop|Minnie] [v|snooze-PAST] [prep|under] [det:art|the] [adj|old] [n|oak] [n|tree cm|cm] [n:prop|Moo] [v|color-PAST] [n:prop|Easter] [n|egg-PL .],,,,,,,,,,MotherofViolet_Violet030600_127
128,Mother,Violet030600,almost ready she said .,Violet,286.83,288.526,[],[1|2|JCT] [2|0|ROOT] [3|4|SUBJ] [4|2|CMOD 5|2|PUNCT],[adv|almost] [adj|ready] [pro:sub|she] [v|say&PAST .],,,,,,,,,,MotherofViolet_Violet030600_128
129,Mother,Violet030600,"Minnie opened one eye , why bother she said .",Violet,288.526,291.773,[],[1|2|SUBJ] [2|0|ROOT] [3|4|QUANT] [4|2|OBJ 5|4|LP] [6|7|LINK] [7|2|COMP] [8|9|SUBJ] [9|7|COMP 10|2|PUNCT],[n:prop|Minnie] [v|open-PAST] [det:num|one] [n|eye cm|cm] [adv:int|why] [v|bother] [pro:sub|she] [v|say&PAST .],,,,,,,,,,MotherofViolet_Violet030600_129
130,Mother,Violet030600,the Easter bunny isn't coming .,Violet,291.773,295.118,[],[1|3|DET] [2|3|MOD] [3|4|SUBJ] [4|0|ROOT 5|4|NEG] [6|4|PRED 7|4|PUNCT],[det:art|the] [n:prop|Easter] [n|bunny] [cop|be&3S~neg|not] [part|come-PRESP .],,,,,,,,,,MotherofViolet_Violet030600_130
131,Mother,Violet030600,"what , Moo gasped .",Violet,295.118,296.93,[],[1|4|LINK 2|1|LP] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:int|what cm|cm] [n:prop|Moo] [v|gasp-PAST .],,,,,,,,,,MotherofViolet_Violet030600_131
132,Mother,Violet030600,"Minnie how can you say such a thing , don't blame me said Minnie , blame the farmer .",Violet,296.933,301.46,[],[1|5|COM] [2|5|LINK] [3|5|AUX] [4|5|SUBJ] [5|12|SUBJ] [6|8|QUANT] [7|8|DET] [8|5|OBJ 9|5|LP] [10|12|AUX 11|10|NEG] [12|0|ROOT] [13|12|OBJ] [14|12|COMP] [15|14|OBJ 16|15|LP] [17|15|ENUM] [18|19|DET] [19|17|OBJ 20|12|PUNCT],[n:prop|Minnie] [adv:int|how] [mod|can] [pro:per|you] [v|say] [qn|such] [det:art|a] [n|thing cm|cm] [mod|do~neg|not] [v|blame] [pro:obj|me] [v|say&PAST] [n:prop|Minnie cm|cm] [n|blame] [det:art|the] [n|farm&dv-AGT .],,,,,,,,,,MotherofViolet_Violet030600_132
133,Mother,Violet030600,he told Mrs Farmer he was too old to be the Easter bunny .,Violet,301.461,305.165,[],[1|2|SUBJ] [2|0|ROOT] [3|6|SUBJ] [4|6|JCT] [5|6|SUBJ] [6|2|COMP] [7|8|JCT] [8|6|PRED] [9|10|INF] [10|8|XCOMP] [11|13|DET] [12|13|MOD] [13|10|PRED 14|2|PUNCT],[pro:sub|he] [v|tell&PAST] [n:prop|Mrs] [n:prop|Farmer] [pro:sub|he] [cop|be&PAST&13S] [adv|too] [adj|old] [inf|to] [cop|be] [det:art|the] [n:prop|Easter] [n|bunny .],,,,,,,,,,MotherofViolet_Violet030600_133
134,Mother,Violet030600,"but Minnie , said Moo .",Violet,305.165,307.138,[],[1|4|LINK] [2|4|SUBJ 3|2|LP] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[conj|but] [n:prop|Minnie cm|cm] [v|say&PAST] [n:prop|Moo .],,,,,,,,,,MotherofViolet_Violet030600_134
135,Mother,Violet030600,his grandchildren are coming .,Violet,307.138,308.75,[],[1|2|MOD] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT 5|4|PUNCT],[det:poss|his] [grand#n|child&PL] [aux|be&PRES] [part|come-PRESP .],,,,,,,,,,MotherofViolet_Violet030600_135
136,Mother,Violet030600,who will be the Easter bunny ?,Violet,308.751,310.386,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|PRED 7|3|PUNCT],[pro:int|who] [mod|will] [cop|be] [det:art|the] [n:prop|Easter] [n|bunny ?],,,,,,,,,,MotherofViolet_Violet030600_136
137,Mother,Violet030600,don't look at me said Minnie .,Violet,310.386,312.066,[],[1|3|AUX 2|1|NEG] [3|0|ROOT] [4|3|JCT] [5|4|POBJ] [6|3|XJCT] [7|6|OBJ 8|3|PUNCT],[mod|do~neg|not] [v|look] [prep|at] [pro:obj|me] [v|say&PAST] [n:prop|Minnie .],,,,,,,,,,MotherofViolet_Violet030600_137
138,Mother,Violet030600,Moo looked at Minnie .,Violet,312.068,313.601,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[n:prop|Moo] [v|look-PAST] [prep|at] [n:prop|Minnie .],,,,,,,,,,MotherofViolet_Violet030600_138
139,Mother,Violet030600,he said don't look at me .,Violet,313.601,315.285,[],[1|2|SUBJ] [2|0|ROOT] [3|5|AUX 4|3|NEG] [5|2|COMP] [6|5|JCT] [7|6|POBJ 8|2|PUNCT],[pro:sub|he] [v|say&PAST] [mod|do~neg|not] [v|look] [prep|at] [pro:obj|me .],,,,,,,,,,MotherofViolet_Violet030600_139
140,Mother,Violet030600,and he looked at her anyway !,Violet,315.285,317.933,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|4|POBJ] [6|3|JCT 7|3|PUNCT],[coord|and] [pro:sub|he] [v|look-PAST] [prep|at] [pro:obj|her] [adv|anyway !],,,,,,,,,,MotherofViolet_Violet030600_140
141,Violet,Violet030600,yeah .,Violet,317.933,319.241,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,VioletofViolet_Violet030600_141
142,Mother,Violet030600,"Moo I'm too big , Minnie said .",Violet,319.243,321.575,[],[1|5|LINK] [2|5|SUBJ 3|5|AUX] [4|5|JCT] [5|0|ROOT 6|5|LP] [7|5|ENUM] [8|5|ENUM 9|5|PUNCT],[n:prop|Moo] [pro:sub|I~aux|be&1S] [adv|too] [adj|big cm|cm] [n:prop|Minnie] [v|say&PAST .],,,,,,,,,,MotherofViolet_Violet030600_142
143,Mother,Violet030600,who ever heard of an Easter bunny as big as a cow ?,Violet,321.575,326.298,[],[1|3|LINK] [2|3|JCT] [3|0|ROOT] [4|3|JCT] [5|7|DET] [6|7|MOD] [7|4|POBJ] [8|3|PUNCT] [9|8|INCROOT] [10|12|COORD] [11|12|DET] [12|9|ENUM 13|9|PUNCT],[pro:rel|who] [adv|ever] [v|hear&PAST] [prep|of] [det:art|a] [n:prop|Easter] [n|bunny] [conj|as] [adj|big] [prep|as] [det:art|a] [n|cow ?],,,,,,,,,,MotherofViolet_Violet030600_143
144,Mother,Violet030600,"who then , Moo asked .",Violet,326.298,327.713,[],[1|2|LINK] [2|5|JCT 3|2|LP] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT],[pro:rel|who] [adv:tem|then cm|cm] [n:prop|Moo] [v|ask-PAST .],,,,,,,,,,MotherofViolet_Violet030600_144
145,Mother,Violet030600,Minnie pointed at the chicken coup .,Violet,327.718,329.655,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|6|DET] [5|6|MOD] [6|3|POBJ 7|2|PUNCT],[n:prop|Minnie] [v|point-PAST] [prep|at] [det:art|the] [n|chicken] [n|coup .],,,,,,,,,,MotherofViolet_Violet030600_145
146,Mother,Violet030600,"Elvis , she said .",Violet,329.655,331.661,[],[1|4|LINK 2|1|LP] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[n:prop|Elvis cm|cm] [pro:sub|she] [v|say&PAST .],,,,,,,,,,MotherofViolet_Violet030600_146
147,Mother,Violet030600,the Easter rooster .,Violet,331.661,333.41,[],[1|3|DET] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[det:art|the] [n:prop|Easter] [n|rooster .],,,,,,,,,,MotherofViolet_Violet030600_147
148,Mother,Violet030600,chapter: (t:t:trail off question),Violet,333.41,334.548,[],[1|0|INCROOT 2|1|PUNCT],[n|chapter (mt:trail off question)],,,,,,,,,,MotherofViolet_Violet030600_148
149,Violet,Violet030600,two .,Violet,334.548,335.753,[],[1|0|INCROOT 2|1|PUNCT],[det:num|two .],,,,,,,,,,VioletofViolet_Violet030600_149
150,Mother,Violet030600,Elvis was lying on a table .,Violet,335.753,337.783,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|3|PUNCT],[n:prop|Elvis] [aux|be&PAST&13S] [part|lie-PRESP] [prep|on] [det:art|a] [n|table .],,,,,,,,,,MotherofViolet_Violet030600_150
151,Mother,Violet030600,a chicken named Gina rubbed his feet .,Violet,337.783,339.881,[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT] [4|5|SUBJ] [5|3|COMP] [6|7|MOD] [7|5|OBJ 8|3|PUNCT],[det:art|a] [n|chicken] [v|name-PAST] [n:prop|Gina] [v|rub-PAST] [det:poss|his] [n|foot&PL .],,,,,,,,,,MotherofViolet_Violet030600_151
152,Mother,Violet030600,when Elvis saw Minnie and Moo he pulled a towel over his head .,Violet,339.881,342.735,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|CONJ] [6|8|LINK] [7|8|SUBJ] [8|5|COORD] [9|10|DET] [10|8|OBJ] [11|13|JCT] [12|13|MOD] [13|8|OBJ 14|3|PUNCT],[conj|when] [n:prop|Elvis] [v|see&PAST] [n:prop|Minnie] [coord|and] [n:prop|Moo] [pro:sub|he] [v|pull-PAST] [det:art|a] [n|towel] [adv|over] [det:poss|his] [n|head .],,,,,,,,,,MotherofViolet_Violet030600_152
153,Mother,Violet030600,"I'm not here he said , I went to (t:t:trail off question)",Violet,342.735,346.123,[],[1|2|SUBJ 2|0|ROOT] [3|2|NEG] [4|6|JCT] [5|6|SUBJ] [6|2|PRED 7|2|LP] [8|9|SUBJ] [9|2|CJCT] [10|9|JCT 11|2|PUNCT],[pro:sub|I~cop|be&1S] [neg|not] [adv|here] [pro:sub|he] [v|say&PAST cm|cm] [pro:sub|I] [v|go&PAST] [prep|to (mt:trail off question)],,,,,,,,,,MotherofViolet_Violet030600_153
154,Mother,Violet030600,where ?,Violet,346.123,347.275,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|where ?],,,,,,,,,,MotherofViolet_Violet030600_154
155,Violet,Violet030600,where ?,Violet,347.275,348.425,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|where ?],,,,,,,,,,VioletofViolet_Violet030600_155
156,Mother,Violet030600,south ?,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|south ?],,,,,,,,,,MotherofViolet_Violet030600_156
157,Violet,Violet030600,&-uh America .,Violet,348.425,351.028,voice is very scratchy,[] [1|0|INCROOT 2|1|PUNCT],[] [n:prop|America .],,,,,,,,,,VioletofViolet_Violet030600_157
158,Mother,Violet030600,xxx .,Violet,0.0,0.0,MOT is laughing,[],[],,,,,,,,,,MotherofViolet_Violet030600_158
159,Mother,Violet030600,"the farmer says he's too old to be the Easter bunny , said Moo .",Violet,351.028,353.963,[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT] [4|5|SUBJ 5|3|COMP] [6|7|JCT] [7|5|PRED] [8|9|INF] [9|7|XCOMP] [10|12|DET] [11|12|MOD] [12|9|PRED 13|12|LP] [14|12|XMOD] [15|14|OBJ 16|3|PUNCT],[det:art|the] [n|farm&dv-AGT] [v|say-3S] [pro:sub|he~cop|be&3S] [adv|too] [adj|old] [inf|to] [cop|be] [det:art|the] [n:prop|Easter] [n|bunny cm|cm] [v|say&PAST] [n:prop|Moo .],,,,,,,,,,MotherofViolet_Violet030600_159
160,Mother,Violet030600,don't you cows listen ?,Violet,353.963,355.651,[],[1|5|AUX 2|1|NEG] [3|5|JCT] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT],[mod|do~neg|not] [pro:per|you] [n|cow-PL] [v|listen ?],,,,,,,,,,MotherofViolet_Violet030600_160
161,Mother,Violet030600,said Elvis .,Violet,355.651,357.71500000000003,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|say&PAST] [n:prop|Elvis .],,,,,,,,,,MotherofViolet_Violet030600_161
162,Mother,Violet030600,I just told you I wasn't here .,Violet,357.71500000000003,359.546,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|3|OBJ] [5|6|SUBJ] [6|3|COMP 7|6|NEG] [8|6|PRED 9|3|PUNCT],[pro:sub|I] [adv|just] [v|tell&PAST] [pro:per|you] [pro:sub|I] [cop|be&PAST&13S~neg|not] [adv|here .],,,,,,,,,,MotherofViolet_Violet030600_162
163,Mother,Violet030600,we want you to be the Easter bunny said Minnie .,Violet,359.546,362.868,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|5|INF] [5|2|XCOMP] [6|8|DET] [7|8|MOD] [8|9|SUBJ] [9|5|PRED] [10|9|OBJ 11|2|PUNCT],[pro:sub|we] [v|want] [pro:per|you] [inf|to] [cop|be] [det:art|the] [n:prop|Easter] [n|bunny] [v|say&PAST] [n:prop|Minnie .],,,,,,,,,,MotherofViolet_Violet030600_163
164,Mother,Violet030600,ha !,Violet,362.868,363.671,[],[1|0|INCROOT 2|1|PUNCT],[co|ha !],,,,,,,,,,MotherofViolet_Violet030600_164
165,Mother,Violet030600,"said Elvis , me ?",Violet,363.673,365.125,[],[1|0|ROOT] [2|1|OBJ 3|2|LP] [4|2|ENUM 5|1|PUNCT],[v|say&PAST] [n:prop|Elvis cm|cm] [pro:obj|me ?],,,,,,,,,,MotherofViolet_Violet030600_165
166,Mother,Violet030600,"ple:ase said Moo , go away said Elvis .",Violet,365.125,367.793,[],[1|2|COM] [2|0|ROOT] [3|7|SUBJ 4|3|LP] [5|7|AUX] [6|7|JCT] [7|2|COMP] [8|7|OBJ 9|2|PUNCT],[co|please] [v|say&PAST] [n:prop|Moo cm|cm] [v|go] [adv|away] [v|say&PAST] [n:prop|Elvis .],,,,,,,,,,MotherofViolet_Violet030600_166
167,Mother,Violet030600,"help them said Gina , help the children .",Violet,367.793,369.915,[],[1|0|ROOT] [2|1|OBJ] [3|1|XCOMP] [4|3|OBJ 5|4|LP] [6|4|ENUM] [7|8|DET] [8|6|OBJ 9|1|PUNCT],[v|help] [pro:obj|them] [v|say&PAST] [n:prop|Gina cm|cm] [v|help] [det:art|the] [n|child&PL .],,,,,,,,,,MotherofViolet_Violet030600_167
168,Mother,Violet030600,"I'm busy , said Elvis .",Violet,369.915,371.195,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|LP] [5|2|ENUM] [6|5|OBJ 7|2|PUNCT],[pro:sub|I~cop|be&1S] [adj|busy cm|cm] [v|say&PAST] [n:prop|Elvis .],,,,,,,,,,MotherofViolet_Violet030600_168
169,Mother,Violet030600,"then so am I , said Gina .",Violet,371.195,373.248,[],[1|4|JCT] [2|4|SUBJ] [3|4|AUX] [4|6|SUBJ 5|4|LP] [6|0|ROOT] [7|6|OBJ 8|6|PUNCT],[adv:tem|then] [conj|so] [aux|be&1S] [pro:sub|I cm|cm] [v|say&PAST] [n:prop|Gina .],,,,,,,,,,MotherofViolet_Violet030600_169
170,Mother,Violet030600,she went into the hen house and slammed the door .,Violet,373.248,375.65,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|6|DET] [5|6|MOD] [6|3|POBJ] [7|2|CONJ] [8|7|COORD] [9|10|DET] [10|8|OBJ 11|2|PUNCT],[pro:sub|she] [v|go&PAST] [prep|into] [det:art|the] [n|hen] [n|house] [coord|and] [v|slam-PAST] [det:art|the] [n|door .],,,,,,,,,,MotherofViolet_Violet030600_170
171,Mother,Violet030600,"now you did it , said Elvis .",Violet,375.651,377.561,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|LP] [6|3|COMP] [7|6|OBJ 8|3|PUNCT],[adv|now] [pro:per|you] [v|do&PAST] [pro:per|it cm|cm] [v|say&PAST] [n:prop|Elvis .],,,,,,,,,,MotherofViolet_Violet030600_171
172,Mother,Violet030600,doesn't anyone ever think of me ?,Violet,377.561,380.003,[],[1|3|AUX 2|1|NEG] [3|0|ROOT] [4|5|JCT] [5|3|XCOMP] [6|5|JCT] [7|6|POBJ 8|3|PUNCT],[mod|do&3S~neg|not] [pro:indef|anyone] [adv|ever] [v|think] [prep|of] [pro:obj|me ?],,,,,,,,,,MotherofViolet_Violet030600_172
173,Mother,Violet030600,but (t:t:trail off),Violet,380.003,380.645,[],[1|0|INCROOT 2|1|PUNCT],[conj|but (mt:trail off)],,,,,,,,,,MotherofViolet_Violet030600_173
174,Mother,Violet030600,"said Moo , no: said Elvis .",Violet,380.645,382.066,[],[1|0|ROOT] [2|1|OBJ 3|2|LP] [4|5|QUANT] [5|1|COMP] [6|5|OBJ 7|1|PUNCT],[v|say&PAST] [n:prop|Moo cm|cm] [qn|no] [v|say&PAST] [n:prop|Elvis .],,,,,,,,,,MotherofViolet_Violet030600_174
175,Mother,Violet030600,try the (t:t:trail off question),Violet,382.066,383.33,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|try] [det:art|the (mt:trail off question)],,,,,,,,,,MotherofViolet_Violet030600_175
176,Mother,Violet030600,pigs .,Violet,383.33,384.658,[],[1|0|INCROOT 2|1|PUNCT],[n|pig-PL .],,,,,,,,,,MotherofViolet_Violet030600_176
177,Mother,Violet030600,"the Easter pig , chapter: (t:t:trail off question)",Violet,384.658,387.05,[],[1|3|DET] [2|3|MOD] [3|0|INCROOT 4|3|LP] [5|3|ENUM 6|3|PUNCT],[det:art|the] [n:prop|Easter] [n|pig cm|cm] [n|chapter (mt:trail off question)],,,,,,,,,,MotherofViolet_Violet030600_177
178,Violet,Violet030600,three .,Violet,387.05,388.433,[],[1|0|INCROOT 2|1|PUNCT],[det:num|three .],,,,,,,,,,VioletofViolet_Violet030600_178
179,Mother,Violet030600,the pigs were soaking in the mud .,Violet,388.433,390.225,[],[1|2|DET] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ 8|4|PUNCT],[det:art|the] [n|pig-PL] [aux|be&PAST] [part|soak-PRESP] [prep|in] [det:art|the] [n|mud .],,,,,,,,,,MotherofViolet_Violet030600_179
180,Mother,Violet030600,"can you help us , Moo asked .",Violet,390.225,391.866,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|LP] [6|7|SUBJ] [7|3|CJCT 8|3|PUNCT],[mod|can] [pro:per|you] [v|help] [pro:obj|us cm|cm] [n:prop|Moo] [v|ask-PAST .],,,,,,,,,,MotherofViolet_Violet030600_180
181,Mother,Violet030600,we need someone to dress up as the Easter bunny .,Violet,391.866,394.29,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|5|INF] [5|3|XCOMP] [6|5|JCT] [7|5|JCT] [8|10|DET] [9|10|MOD] [10|7|POBJ 11|2|PUNCT],[pro:sub|we] [v|need] [pro:indef|someone] [inf|to] [v|dress] [adv|up] [prep|as] [det:art|the] [n:prop|Easter] [n|bunny .],,,,,,,,,,MotherofViolet_Violet030600_181
182,Mother,Violet030600,one of the pigs grunted .,Violet,394.29,396.193,[],[1|0|INCROOT] [2|1|JCT] [3|4|DET] [4|5|SUBJ] [5|2|POBJ 6|1|PUNCT],[det:num|one] [prep|of] [det:art|the] [n|pig-PL] [v|grunt-PAST .],,,,,,,,,,MotherofViolet_Violet030600_182
183,Mother,Violet030600,another pig burped .,Violet,396.193,397.441,[],[1|2|QUANT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[qn|another] [n|pig] [v|burp-PAST .],,,,,,,,,,MotherofViolet_Violet030600_183
184,Mother,Violet030600,"I'll do it , said a small pig .",Violet,397.441,399.361,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|LP] [6|3|COMP] [7|9|DET] [8|9|MOD] [9|6|OBJ 10|3|PUNCT],[pro:sub|I~mod|will] [v|do] [pro:per|it cm|cm] [v|say&PAST] [det:art|a] [adj|small] [n|pig .],,,,,,,,,,MotherofViolet_Violet030600_184
185,Mother,Violet030600,"who said that , Minnie asked .",Violet,399.361,401.696,[],[1|2|LINK] [2|0|ROOT] [3|6|LINK 4|3|LP] [5|6|SUBJ] [6|2|COMP 7|2|PUNCT],[pro:rel|who] [v|say&PAST] [pro:rel|that cm|cm] [n:prop|Minnie] [v|ask-PAST .],,,,,,,,,,MotherofViolet_Violet030600_185
186,Mother,Violet030600,"over here , said the small pig .",Violet,401.696,403.401,[],[1|2|JCT] [2|4|JCT 3|2|LP] [4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|OBJ 8|4|PUNCT],[adv|over] [adv|here cm|cm] [v|say&PAST] [det:art|the] [adj|small] [n|pig .],,,,,,,,,,MotherofViolet_Violet030600_186
187,Mother,Violet030600,"it's me , Hamlet .",Violet,403.401,404.865,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|LP] [5|2|PRED 6|2|PUNCT],[pro:per|it~cop|be&3S] [pro:obj|me cm|cm] [n:prop|Hamlet .],,,,,,,,,,MotherofViolet_Violet030600_187
188,Mother,Violet030600,Hamlet put his book down .,Violet,404.865,407.023,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|OBJ] [5|2|JCT 6|2|PUNCT],[n:prop|Hamlet] [v|put&ZERO] [det:poss|his] [n|book] [adv|down .],,,,,,,,,,MotherofViolet_Violet030600_188
189,Mother,Violet030600,I have_to ask my mom first .,Violet,407.023,409.498,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|MOD] [5|3|OBJ] [6|3|JCT 7|3|PUNCT],[pro:sub|I] [mod:aux|have_to] [v|ask] [det:poss|my] [n|mom] [adv|first .],,,,,,,,,,MotherofViolet_Violet030600_189
190,Mother,Violet030600,they looked into the mud hole .,Violet,409.498,411.121,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|6|DET] [5|6|MOD] [6|3|POBJ 7|2|PUNCT],[pro:sub|they] [v|look-PAST] [prep|into] [det:art|the] [n|mud] [n|hole .],,,,,,,,,,MotherofViolet_Violet030600_190
191,Mother,Violet030600,"which one is your mother , asked Minnie .",Violet,411.123,413.605,[],[1|2|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|PRED 6|5|LP] [7|5|ENUM] [8|7|OBJ 9|3|PUNCT],[pro:rel|which] [pro:indef|one] [cop|be&3S] [det:poss|your] [n|mother cm|cm] [v|ask-PAST] [n:prop|Minnie .],,,,,,,,,,MotherofViolet_Violet030600_191
192,Mother,Violet030600,"she's in there somewhere , said Hamlet .",Violet,413.605,415.141,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|3|POBJ] [5|7|JCT 6|5|LP] [7|2|CJCT] [8|7|OBJ 9|2|PUNCT],[pro:sub|she~cop|be&3S] [prep|in] [adv|there] [adv|somewhere cm|cm] [v|say&PAST] [n:prop|Hamlet .],,,,,,,,,,MotherofViolet_Violet030600_192
193,Mother,Violet030600,they all look alike .,Violet,415.143,416.74,[],[1|3|SUBJ] [2|1|PQ] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[pro:sub|they] [post|all] [v|look] [adv|alike .],,,,,,,,,,MotherofViolet_Violet030600_193
194,Mother,Violet030600,while you're looking said Moo we'll go ask the sheep .,Violet,416.74,419.836,[],[1|4|LINK] [2|4|SUBJ 3|4|AUX] [4|5|SUBJ] [5|0|ROOT] [6|5|OBJ] [7|9|SUBJ 8|9|AUX] [9|6|CMOD] [10|9|OBJ2] [11|12|DET] [12|9|OBJ 13|5|PUNCT],[conj|while] [pro:per|you~aux|be&PRES] [part|look-PRESP] [v|say&PAST] [n:prop|Moo] [pro:sub|we~mod|will] [v|go] [v|ask] [det:art|the] [n|sheep .],,,,,,,,,,MotherofViolet_Violet030600_194
195,Mother,Violet030600,the Easter sheep .,Violet,419.836,420.895,[],[1|3|DET] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[det:art|the] [n:prop|Easter] [n|sheep .],,,,,,,,,,MotherofViolet_Violet030600_195
196,Mother,Violet030600,chapter: ?,Violet,420.896,421.916,[],[1|0|INCROOT 2|1|PUNCT],[n|chapter ?],,,,,,,,,,MotherofViolet_Violet030600_196
197,Violet,Violet030600,four .,Violet,421.916,423.785,[],[1|0|INCROOT 2|1|PUNCT],[det:num|four .],,,,,,,,,,VioletofViolet_Violet030600_197
198,Mother,Violet030600,Minnie and Moo stood in the middle of the sheep .,Violet,423.785,425.895,[],[1|4|SUBJ] [2|1|CONJ] [3|2|COORD] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ] [8|7|NJCT] [9|10|DET] [10|8|POBJ 11|4|PUNCT],[n:prop|Minnie] [coord|and] [n:prop|Moo] [v|stand&PAST] [prep|in] [det:art|the] [n|middle] [prep|of] [det:art|the] [n|sheep .],,,,,,,,,,MotherofViolet_Violet030600_198
199,Mother,Violet030600,"so , said Moo .",Violet,425.898,426.87,[],[1|3|JCT 2|1|LP] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[adv|so cm|cm] [v|say&PAST] [n:prop|Moo .],,,,,,,,,,MotherofViolet_Violet030600_199
200,Mother,Violet030600,will you help us ?,Violet,426.87,427.98,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[mod|will] [pro:per|you] [v|help] [pro:obj|us ?],,,,,,,,,,MotherofViolet_Violet030600_200
201,Mother,Violet030600,"I don't know , said a sheep , would we have_to hop ?",Violet,427.981,430.813,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT 5|4|LP] [6|13|AUX] [7|8|DET] [8|13|SUBJ 9|8|LP] [10|13|AUX] [11|13|SUBJ] [12|13|AUX] [13|4|CJCT 14|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|know cm|cm] [v|say&PAST] [det:art|a] [n|sheep cm|cm] [mod|will&COND] [pro:sub|we] [mod:aux|have_to] [v|hop ?],,,,,,,,,,MotherofViolet_Violet030600_201
