Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
535,Mother,Naima021008a,I just saw that thing .,Naima,2278.168,2281.311,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|5|MOD] [5|3|OBJ 6|3|PUNCT],[pro:sub|I] [adv|just] [v|see&PAST] [pro:rel|that] [n|thing .],,,,,,,,,,MotherofNaima_Naima021008a_535
536,Mother,Naima021008a,where is it ?,Naima,0.0,0.0,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[adv:int|where] [aux|be&3S] [pro:per|it ?],,,,,,,,,,MotherofNaima_Naima021008a_536
537,Naima,Naima021008a,it's not on the table .,Naima,2281.311,2285.671,[],[1|2|SUBJ 2|0|ROOT] [3|2|NEG] [4|2|JCT] [5|6|DET] [6|4|POBJ 7|2|PUNCT],[pro:per|it~cop|be&3S] [neg|not] [prep|on] [det:art|the] [n|table .],,,,,,,,,,NaimaofNaima_Naima021008a_537
538,Mother,Naima021008a,it's on your changing table .,Naima,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|6|MOD] [5|6|MOD] [6|2|PRED 7|2|PUNCT],[pro:per|it~cop|be&3S] [adv|on] [det:poss|your] [part|change-PRESP] [n|table .],,,,,,,,,,MotherofNaima_Naima021008a_538
539,Mother,Naima021008a,here .,Naima,2285.673,2287.465,[],[1|0|INCROOT 2|1|PUNCT],[adv|here .],,,,,,,,,,MotherofNaima_Naima021008a_539
540,Naima,Naima021008a,"&-uh I look was looking forget because that's a a xxx , we're pretending it's xxx , and pretend Pikes Parents .",Naima,2287.465,2299.385,[],[] [1|2|SUBJ] [2|5|SUBJ] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|8|LINK] [7|8|SUBJ 8|5|CJCT] [9|14|DET] [10|14|DET] [11|10|LP] [12|14|SUBJ 13|14|AUX] [14|8|PRED] [15|16|SUBJ 16|14|OBJ] [17|16|LP] [18|16|CONJ] [19|18|COORD] [20|21|SUBJ] [21|19|OBJ 22|5|PUNCT],[] [pro:sub|I] [v|look] [aux|be&PAST&13S] [part|look-PRESP] [v|forget] [conj|because] [pro:dem|that~cop|be&3S] [det:art|a] [det:art|a] [cm|cm] [pro:sub|we~aux|be&PRES] [part|pretend-PRESP] [pro:per|it~aux|be&3S] [cm|cm] [coord|and] [v|pretend] [n:prop|Pikes] [n:prop|Parents .],,,,,,,,,,NaimaofNaima_Naima021008a_540
541,Mother,Naima021008a,"oh , Pikes with Parents .",Naima,2299.385,2311.088,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM] [4|3|JCT] [5|4|POBJ 6|1|PUNCT],[co|oh cm|cm] [n:prop|Pikes] [prep|with] [n:prop|Parents .],,,,,,,,,,MotherofNaima_Naima021008a_541
542,Mother,Naima021008a,should I take a picture of you putting clothes on a doll so we can have it in Naima's night that shows all the things you can do ?,Naima,2311.088,2320.34,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|5|NJCT] [7|6|POBJ] [8|3|XJCT] [9|8|OBJ] [10|12|JCT] [11|12|DET] [12|9|OBJ] [13|16|LINK] [14|16|SUBJ] [15|16|AUX] [16|12|CJCT] [17|16|OBJ] [18|16|JCT] [19|21|MOD 20|19|POSS] [21|18|POBJ] [22|23|LINK] [23|16|CJCT] [24|26|QUANT] [25|26|DET] [26|23|OBJ] [27|29|SUBJ] [28|29|AUX] [29|26|CMOD 30|3|PUNCT],[mod|should] [pro:sub|I] [v|take] [det:art|a] [n|picture] [prep|of] [pro:per|you] [part|put-PRESP] [n:pt|clothes] [adv|on] [det:art|a] [n|doll] [conj|so] [pro:sub|we] [mod|can] [v|have] [pro:per|it] [prep|in] [n:prop|Naima~poss|s] [n|night] [pro:rel|that] [v|show-3S] [qn|all] [det:art|the] [n|thing-PL] [pro:per|you] [mod|can] [v|do ?],,,,,,,,,,MotherofNaima_Naima021008a_542
543,Naima,Naima021008a,yeah .,Naima,2320.341,2321.57,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008a_543
544,Mother,Naima021008a,I'll take a picture right now .,Naima,2321.57,2323.798,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|7|JCT] [7|3|JCT 8|3|PUNCT],[pro:sub|I~mod|will] [v|take] [det:art|a] [n|picture] [adv|right] [adv|now .],,,,,,,,,,MotherofNaima_Naima021008a_544
545,Mother,Naima021008a,"hey , and you put the back+pack on too .",Naima,2323.798,2326.473,[],[1|5|COM 2|1|LP] [3|5|LINK] [4|5|SUBJ] [5|0|ROOT] [6|7|DET] [7|5|OBJ] [8|5|JCT] [9|5|JCT 10|5|PUNCT],[co|hey cm|cm] [coord|and] [pro:per|you] [v|put&ZERO] [det:art|the] [n|+n|back+n|pack] [adv|on] [adv|too .],,,,,,,,,,MotherofNaima_Naima021008a_545
546,Mother,Naima021008a,is that daddy taking that child to Pikes with Parents ?,Naima,2326.473,2330.021,[],[1|0|ROOT] [2|3|DET] [3|1|PRED] [4|3|XMOD] [5|6|DET] [6|4|OBJ] [7|6|NJCT] [8|7|POBJ] [9|8|JCT] [10|9|POBJ 11|1|PUNCT],[cop|be&3S] [pro:dem|that] [n|daddy] [part|take-PRESP] [pro:dem|that] [n|child] [prep|to] [n:prop|Pikes] [prep|with] [n:prop|Parents ?],,,,,,,,,,MotherofNaima_Naima021008a_546
547,Naima,Naima021008a,"you do walk , the , yeah the walking , that's actually swim class .",Naima,2330.021,2335.175,original orthography: wa < lk >[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|3|LP] [5|7|DET 6|5|LP] [7|2|COMP] [8|9|DET] [9|7|XMOD 10|9|LP] [11|14|LINK 12|14|AUX] [13|14|JCT] [14|15|MOD] [15|9|APP 16|2|PUNCT],[pro:per|you] [v|do] [n|walk cm|cm] [det:art|the cm|cm] [co|yeah] [det:art|the] [part|walk-PRESP cm|cm] [pro:rel|that~aux|be&3S] [adv|actual&dadj-LY] [n|swim] [n|class .],,,,,,,,,,NaimaofNaima_Naima021008a_547
548,Mother,Naima021008a,"can you , can you show me how you put that on and I'll take a picture .",Naima,2335.175,2339.27,[],[1|6|AUX] [2|6|SUBJ 3|2|LP] [4|6|AUX] [5|6|SUBJ] [6|0|ROOT] [7|6|OBJ] [8|10|LINK] [9|10|SUBJ] [10|6|COMP] [11|10|OBJ] [12|10|JCT] [13|16|LINK] [14|16|SUBJ 15|16|AUX] [16|10|CJCT] [17|18|DET] [18|16|OBJ 19|6|PUNCT],[mod|can] [pro:per|you cm|cm] [mod|can] [pro:per|you] [v|show] [pro:obj|me] [adv:int|how] [pro:per|you] [v|put&ZERO] [pro:dem|that] [adv|on] [coord|and] [pro:sub|I~mod|will] [v|take] [det:art|a] [n|picture .],,,,,,,,,,MotherofNaima_Naima021008a_548
549,Mother,Naima021008a,<be>cause now you can do it .,Naima,2339.27,2342.983,[],[1|5|LINK] [2|5|JCT] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT],[conj|because] [adv|now] [pro:per|you] [mod|can] [v|do] [pro:per|it .],,,,,,,,,,MotherofNaima_Naima021008a_549
550,Mother,Naima021008a,"this is the first day you've ever done that , isn't it ?",Naima,2342.983,2345.39,[],[1|2|SUBJ] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED] [6|9|SUBJ 7|9|AUX] [8|9|JCT] [9|5|XMOD] [10|12|SUBJ 11|10|LP] [12|9|OBJ 13|12|NEG] [14|12|PRED 15|2|PUNCT],[pro:dem|this] [cop|be&3S] [det:art|the] [adj|first] [n|day] [pro:per|you~aux|have] [adv|ever] [part|do&PASTP] [pro:dem|that cm|cm] [cop|be&3S~neg|not] [pro:per|it ?],,,,,,,,,,MotherofNaima_Naima021008a_550
551,Naima,Naima021008a,yeah yeah .,Naima,2345.39,2347.026,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|yeah] [co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008a_551
552,Naima,Naima021008a,xxx we have_to put clothes on this (t:t:trail off),Naima,2347.026,2351.548,[],[] [1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|6|JCT] [6|4|OM 7|3|PUNCT],[] [pro:sub|we] [mod:aux|have_to] [part|put&PASTP] [n:pt|clothes] [adv|on] [pro:dem|this (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima021008a_552
553,Mother,Naima021008a,yeah .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofNaima_Naima021008a_553
554,Mother,Naima021008a,there's some clothes here .,Naima,2351.548,2353.311,[],[1|2|SUBJ 2|0|ROOT] [3|4|QUANT] [4|2|PRED] [5|4|JCT 6|2|PUNCT],[pro:exist|there~cop|be&3S] [qn|some] [n:pt|clothes] [adv|here .],,,,,,,,,,MotherofNaima_Naima021008a_554
555,Mother,Naima021008a,how <a>bout that ?,Naima,0.0,0.0,[],[1|3|LINK] [2|3|JCT] [3|0|INCROOT 4|3|PUNCT],[adv:int|how] [adv|about] [pro:dem|that ?],,,,,,,,,,MotherofNaima_Naima021008a_555
556,Naima,Naima021008a,"xxx , it's (t:t:trail off)",Naima,2353.313,2354.711,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT 4|3|PUNCT],[cm|cm] [pro:per|it~aux|be&3S (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima021008a_556
557,Naima,Naima021008a,"no , no no it's time for this doll to go to bed .",Naima,2354.711,2359.5,[],[1|3|COM 2|1|LP] [3|4|QUANT] [4|6|JCT] [5|6|SUBJ 6|0|ROOT] [7|6|PRED] [8|6|JCT] [9|10|DET] [10|8|POBJ] [11|12|INF] [12|6|XCOMP] [13|12|JCT] [14|13|POBJ 15|6|PUNCT],[co|no cm|cm] [qn|no] [qn|no] [pro:per|it~cop|be&3S] [n|time] [prep|for] [pro:dem|this] [n|doll] [inf|to] [v|go] [prep|to] [n|bed .],,,,,,,,,,NaimaofNaima_Naima021008a_557
558,Mother,Naima021008a,oh .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofNaima_Naima021008a_558
559,Naima,Naima021008a,we'll have_to fluff up the covers .,Naima,2359.5,2362.786,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|4|OBJ 8|4|PUNCT],[pro:sub|we~mod|will] [mod:aux|have_to] [v|fluff] [adv|up] [det:art|the] [n|cover-PL .],,,,,,,,,,NaimaofNaima_Naima021008a_559
560,Mother,Naima021008a,well that's (t:t:trail off),Naima,0.0,0.0,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT 4|3|PUNCT],[co|well] [pro:dem|that~cop|be&3S (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008a_560
561,Mother,Naima021008a,we'll fluff them up .,Naima,2362.786,2364.236,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT 6|3|PUNCT],[pro:sub|we~mod|will] [v|fluff] [pro:obj|them] [adv|up .],,,,,,,,,,MotherofNaima_Naima021008a_561
562,Naima,Naima021008a,"I &-uh , I put one of them like this .",Naima,2368.81,2383.615,[],[1|0|INCROOT] [2|1|LP] [3|4|SUBJ] [4|1|CJCT] [5|4|OBJ] [6|5|NJCT] [7|6|POBJ] [8|4|JCT] [9|8|POBJ 10|1|PUNCT],[pro:sub|I] [cm|cm] [pro:sub|I] [v|put&ZERO] [pro:indef|one] [prep|of] [pro:obj|them] [prep|like] [pro:dem|this .],,,,,,,,,,NaimaofNaima_Naima021008a_562
563,Mother,Naima021008a,yeah .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofNaima_Naima021008a_563
564,Naima,Naima021008a,"who , how is this , how is this .",Naima,2383.615,2387.8,original orthography: thi < s >[],[1|4|LINK 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|PRED 6|5|LP] [7|8|SUBJ] [8|5|ENUM] [9|8|PRED 10|4|PUNCT],[pro:int|who cm|cm] [adv:int|how] [cop|be&3S] [pro:dem|this cm|cm] [adv:int|how] [cop|be&3S] [pro:dem|this .],,,,,,,,,,NaimaofNaima_Naima021008a_564
565,Mother,Naima021008a,yup (replacement:replacement:yes) .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofNaima_Naima021008a_565
566,Mother,Naima021008a,"you got her arms right out in front of her , that's a good idea .",Naima,2387.8,2390.103,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|OBJ] [5|6|JCT] [6|2|JCT] [7|2|JCT] [8|7|POBJ] [9|8|NJCT] [10|9|POBJ 11|2|LP] [12|13|SUBJ 13|2|CJCT] [14|16|DET] [15|16|MOD] [16|13|PRED 17|2|PUNCT],[pro:per|you] [v|get&PAST] [det:poss|her] [n|arm-PL] [adv|right] [adv|out] [prep|in] [n|front] [prep|of] [pro:obj|her cm|cm] [pro:dem|that~cop|be&3S] [det:art|a] [adj|good] [n|idea .],,,,,,,,,,MotherofNaima_Naima021008a_566
567,Naima,Naima021008a,"this is xxx a mommy , whose whose head needs to be like this and and feet needs to be like that .",Naima,2390.103,2399.305,"original orthography: [this] [is] [xxx] [a] [mommy ,] [who < se > ] [whose] [head] [needs] [to] [be] [like] [this] [and] [and] [feet] [needs] [to] [be] [like] [that .][]",[1|2|SUBJ] [2|0|ROOT] [] [3|4|DET] [4|2|PRED 5|4|LP] [6|9|LINK] [7|9|LINK] [8|9|SUBJ] [9|4|CMOD] [10|11|INF] [11|9|XCOMP] [12|11|JCT] [13|12|POBJ] [14|13|CONJ] [15|17|LINK] [16|17|SUBJ] [17|14|COORD] [18|19|INF] [19|17|XCOMP] [20|19|JCT] [21|20|POBJ 22|2|PUNCT],[pro:dem|this] [cop|be&3S] [] [det:art|a] [n|mommy cm|cm] [pro:rel|whose] [pro:rel|whose] [n|head] [v|need-3S] [inf|to] [cop|be] [prep|like] [pro:dem|this] [coord|and] [coord|and] [n|foot&PL] [v|need-3S] [inf|to] [cop|be] [prep|like] [pro:dem|that .],,,,,,,,,,NaimaofNaima_Naima021008a_567
568,Naima,Naima021008a,this is how I (t:t:trail off),Naima,2399.305,2403.711,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED] [4|3|OM 5|2|PUNCT],[pro:dem|this] [cop|be&3S] [adv:int|how] [pro:sub|I (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima021008a_568
569,Naima,Naima021008a,I'm putting this on the doll .,Naima,2406.465,2409.568,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|7|DET] [7|5|POBJ 8|3|PUNCT],[pro:sub|I~aux|be&1S] [part|put-PRESP] [pro:dem|this] [prep|on] [det:art|the] [n|doll .],,,,,,,,,,NaimaofNaima_Naima021008a_569
570,Mother,Naima021008a,mhm .,Naima,2409.568,2410.56,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofNaima_Naima021008a_570
571,Naima,Naima021008a,"they don't go , no no they don't go !",Naima,2410.561,2417.183,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT 5|4|LP] [6|7|QUANT] [7|11|COM] [8|11|SUBJ] [9|11|AUX 10|9|NEG] [11|4|CJCT 12|4|PUNCT],[pro:sub|they] [mod|do~neg|not] [v|go cm|cm] [qn|no] [co|no] [pro:sub|they] [mod|do~neg|not] [v|go !],,,,,,,,,,NaimaofNaima_Naima021008a_571
572,Mother,Naima021008a,they do .,Naima,2417.183,2418.158,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:sub|they] [v|do .],,,,,,,,,,MotherofNaima_Naima021008a_572
573,Naima,Naima021008a,no no no no .,Naima,2418.158,2419.711,[],[1|4|COM] [2|4|COM] [3|4|COM] [4|0|ROOT 5|4|PUNCT],[co|no] [co|no] [co|no] [co|no .],,,,,,,,,,NaimaofNaima_Naima021008a_573
574,Mother,Naima021008a,"here , put her hands right up like that and put one of the sleeves right over .",Naima,2419.711,2423.5,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM] [4|3|OBJ] [5|3|OBJ] [6|5|POSTMOD] [7|6|JCT] [8|6|JCT] [9|8|POBJ] [10|6|CONJ] [11|10|COORD] [12|11|OBJ] [13|12|JCT] [14|15|DET] [15|13|POBJ] [16|15|XMOD] [17|16|JCT 18|1|PUNCT],[pro:exist|here cm|cm] [v|put&ZERO] [pro:obj|her] [n|hand-PL] [adj|right] [adv|up] [prep|like] [pro:dem|that] [coord|and] [v|put&ZERO] [det:num|one] [prep|of] [det:art|the] [n|sleeve-PL] [adj|right] [adv|over .],,,,,,,,,,MotherofNaima_Naima021008a_574
575,Naima,Naima021008a,"no they don't go , xxx oh help .",Naima,2423.501,2428.84,original orthography: hel < p@l >[],[1|5|COM] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT 6|5|LP] [] [7|8|COM] [8|5|ENUM 9|5|PUNCT],[co|no] [pro:sub|they] [mod|do~neg|not] [v|go cm|cm] [] [co|oh] [co|help .],,,,,,,,,,NaimaofNaima_Naima021008a_575
576,Naima,Naima021008a,"xxx they , xxx xxx and go swim .",Naima,2428.84,2432.936,[],[] [1|0|INCROOT 2|1|LP] [] [] [3|1|CONJ] [4|3|COORD] [5|4|OBJ 6|1|PUNCT],[] [pro:sub|they cm|cm] [] [] [coord|and] [v|go] [n|swim .],,,,,,,,,,NaimaofNaima_Naima021008a_576
577,Mother,Naima021008a,you know what ?,Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:per|you] [v|know] [pro:int|what ?],,,,,,,,,,MotherofNaima_Naima021008a_577
578,Mother,Naima021008a,you wanna put it this way .,Naima,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|6|DET] [6|3|OBJ 7|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|put&ZERO] [pro:per|it] [pro:dem|this] [n|way .],,,,,,,,,,MotherofNaima_Naima021008a_578
579,Mother,Naima021008a,right ?,Naima,2432.935,2433.655,[],[1|0|INCROOT 2|1|PUNCT],[co|right ?],,,,,,,,,,MotherofNaima_Naima021008a_579
580,Naima,Naima021008a,"yeah (replacement:replacement:yes) , no xxx actually one xxx at a time .",Naima,2433.655,2440.615,[],[1|5|COM 2|1|LP] [3|5|QUANT] [] [4|5|JCT] [5|0|ROOT] [] [6|5|NJCT] [7|8|DET] [8|6|POBJ 9|5|PUNCT],[co|yes cm|cm] [qn|no] [] [adv|actual&dadj-LY] [pro:indef|one] [] [prep|at] [det:art|a] [n|time .],,,,,,,,,,NaimaofNaima_Naima021008a_580
581,Mother,Naima021008a,yeah .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofNaima_Naima021008a_581
582,Mother,Naima021008a,that's fine .,Naima,2440.615,2441.495,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that~cop|be&3S] [adj|fine .],,,,,,,,,,MotherofNaima_Naima021008a_582
583,Mother,Naima021008a,do one arm at a time .,Naima,2441.495,2445.135,[],[1|3|AUX] [2|3|QUANT] [3|0|INCROOT] [4|3|NJCT] [5|6|DET] [6|4|POBJ 7|3|PUNCT],[mod|do] [det:num|one] [n|arm] [prep|at] [det:art|a] [n|time .],,,,,,,,,,MotherofNaima_Naima021008a_583
584,Mother,Naima021008a,you need to put it on inside .,Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|INF] [4|2|XCOMP] [5|4|OBJ] [6|4|JCT] [7|4|JCT 8|2|PUNCT],[pro:per|you] [v|need] [inf|to] [v|put&ZERO] [pro:per|it] [adv|on] [adv|inside .],,,,,,,,,,MotherofNaima_Naima021008a_584
585,Naima,Naima021008a,"no , xxx .",Naima,2445.135,2451.15,[],[1|0|INCROOT 2|1|LP] [3|1|PUNCT],[co|no cm|cm] [.],,,,,,,,,,NaimaofNaima_Naima021008a_585
586,Mother,Naima021008a,"look look , this is where her arm goes .",Naima,0.0,0.0,[],[1|5|COM] [2|5|COM 3|2|LP] [4|5|SUBJ] [5|0|ROOT] [6|9|LINK] [7|8|MOD] [8|9|SUBJ] [9|5|COMP 10|5|PUNCT],[co|look] [co|look cm|cm] [pro:dem|this] [cop|be&3S] [pro:rel|where] [det:poss|her] [n|arm] [v|go-3S .],,,,,,,,,,MotherofNaima_Naima021008a_586
587,Mother,Naima021008a,there .,Naima,2451.15,2452.4,[],[1|0|INCROOT 2|1|PUNCT],[adv|there .],,,,,,,,,,MotherofNaima_Naima021008a_587
588,Naima,Naima021008a,"xxx , xxx .",Naima,2452.4,2473.245,[],[1|0|INCROOT] [2|1|PUNCT],[cm|cm] [.],,,,,,,,,,NaimaofNaima_Naima021008a_588
589,Naima,Naima021008a,xxx xxx that one doesn't go through .,Naima,2473.245,2477.048,[],[] [] [1|2|DET] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|5|JCT 7|5|PUNCT],[] [] [pro:dem|that] [pro:indef|one] [mod|do&3S~neg|not] [v|go] [adv|through .],,,,,,,,,,NaimaofNaima_Naima021008a_589
590,Mother,Naima021008a,you know what ?,Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:per|you] [v|know] [pro:int|what ?],,,,,,,,,,MotherofNaima_Naima021008a_590
591,Naima,Naima021008a,xxx and this xxx doesn't go xxx xxx .,Naima,2477.048,2480.94,[],[] [1|5|LINK] [2|5|SUBJ] [] [3|5|AUX 4|3|NEG] [5|0|ROOT] [] [6|5|PUNCT],[] [coord|and] [pro:dem|this] [] [mod|do&3S~neg|not] [v|go] [] [.],,,,,,,,,,NaimaofNaima_Naima021008a_591
592,Mother,Naima021008a,can I show you ?,Naima,0.0,0.0,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[mod|can] [pro:sub|I] [v|show] [pro:per|you ?],,,,,,,,,,MotherofNaima_Naima021008a_592
593,Mother,Naima021008a,"this is where her arms are gonna go , inside these holes .",Naima,2480.94,2484.28,[],[1|2|SUBJ] [2|0|ROOT] [3|6|LINK] [4|5|MOD] [5|6|SUBJ] [6|8|AUX] [7|8|AUX] [8|2|COMP 9|8|LP] [10|8|JCT] [11|12|DET] [12|10|POBJ 13|2|PUNCT],[pro:dem|this] [cop|be&3S] [pro:rel|where] [det:poss|her] [n|arm-PL] [cop|be&PRES] [mod:aux|gonna] [v|go cm|cm] [prep|inside] [pro:dem|these] [n|hole-PL .],,,,,,,,,,MotherofNaima_Naima021008a_593
594,Mother,Naima021008a,"they're not gonna go in this way , that would be putting it on backwards .",Naima,2484.28,2488.735,[],[1|5|SUBJ 2|5|AUX] [3|2|NEG] [4|5|AUX] [5|0|ROOT] [6|5|JCT] [7|8|DET] [8|6|POBJ 9|5|LP] [10|13|LINK] [11|13|AUX] [12|13|AUX] [13|5|CJCT] [14|13|OBJ] [15|13|JCT] [16|15|POBJ 17|5|PUNCT],[pro:sub|they~aux|be&PRES] [neg|not] [mod:aux|gonna] [v|go] [prep|in] [pro:dem|this] [n|way cm|cm] [pro:rel|that] [mod|will&COND] [aux|be] [part|put-PRESP] [pro:per|it] [prep|on] [adv|backwards .],,,,,,,,,,MotherofNaima_Naima021008a_594
595,Mother,Naima021008a,her arms have_to go in these holes .,Naima,2488.735,2491.075,[],[1|2|MOD] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ 8|4|PUNCT],[det:poss|her] [n|arm-PL] [mod:aux|have_to] [v|go] [prep|in] [pro:dem|these] [n|hole-PL .],,,,,,,,,,MotherofNaima_Naima021008a_595
596,Mother,Naima021008a,one at a time is a good way to do it .,Naima,2491.075,2495.438,[],[1|5|QUANT] [2|1|JCT] [3|4|DET] [4|2|POBJ] [5|0|ROOT] [6|8|DET] [7|8|MOD] [8|5|PRED] [9|10|INF] [10|8|XMOD] [11|10|OBJ 12|5|PUNCT],[det:num|one] [prep|at] [det:art|a] [n|time] [cop|be&3S] [det:art|a] [adj|good] [n|way] [inf|to] [v|do] [pro:per|it .],,,,,,,,,,MotherofNaima_Naima021008a_596
597,Mother,Naima021008a,yup (replacement:replacement:yes) .,Naima,2495.438,2499.145,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofNaima_Naima021008a_597
598,Mother,Naima021008a,I see her other arm .,Naima,2499.145,2503.785,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|5|QUANT] [5|2|OBJ 6|2|PUNCT],[pro:sub|I] [v|see] [pro:obj|her] [qn|other] [n|arm .],,,,,,,,,,MotherofNaima_Naima021008a_598
599,Mother,Naima021008a,there .,Naima,2503.785,2507.62,[],[1|0|INCROOT 2|1|PUNCT],[adv|there .],,,,,,,,,,MotherofNaima_Naima021008a_599
600,Mother,Naima021008a,now she's got a night+gown on .,Naima,2507.62,2510.75,[],[1|4|JCT] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|6|DET] [6|4|OBJ] [7|4|JCT 8|4|PUNCT],[adv|now] [pro:sub|she~aux|be&3S] [part|get&PASTP] [det:art|a] [n|+n|night+n|gown] [adv|on .],,,,,,,,,,MotherofNaima_Naima021008a_600
601,Mother,Naima021008a,is she gonna velcro up the back ?,Naima,2510.75,2513.79,[],[1|0|ROOT] [2|1|PUNCT] [3|4|AUX] [4|2|INCROOT] [5|4|NJCT] [6|7|DET] [7|5|POBJ 8|4|PUNCT],[cop|be&3S] [pro:sub|she] [mod:aux|gonna] [n|velcro] [adv|up] [det:art|the] [adj|back ?],,,,,,,,,,MotherofNaima_Naima021008a_601
602,Naima,Naima021008a,"no I'm gonna vel<cro> , velcro it for her .",Naima,2513.79,2518.858,[],[1|5|COM] [2|5|SUBJ 3|5|AUX] [4|5|AUX] [5|0|ROOT 6|5|LP] [7|5|ENUM] [8|7|OBJ] [9|8|JCT] [10|9|POBJ 11|5|PUNCT],[co|no] [pro:sub|I~aux|be&1S] [mod:aux|gonna] [n|velcro cm|cm] [n|velcro] [pro:per|it] [prep|for] [pro:obj|her .],,,,,,,,,,NaimaofNaima_Naima021008a_602
603,Naima,Naima021008a,"that's a grown+up , who who's who's gonna go to sleep .",Naima,2518.858,2526.541,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED 5|4|LP] [6|12|LINK] [7|12|LINK 8|12|AUX] [9|12|LINK 10|12|AUX] [11|12|AUX] [12|4|CJCT] [13|12|JCT] [14|13|POBJ 15|2|PUNCT],[pro:dem|that~cop|be&3S] [det:art|a] [n|+v|grown+prep|up cm|cm] [pro:rel|who] [pro:rel|who~aux|be&3S] [pro:rel|who~aux|be&3S] [mod:aux|gonna] [v|go] [prep|to] [n|sleep .],,,,,,,,,,NaimaofNaima_Naima021008a_603
